year,lgacode,disease,indigenous_status,gender,number_of_people
2021,60410,heart_disease,indigenous,m,41
2021,60610,heart_disease,indigenous,m,40
2021,60810,heart_disease,indigenous,m,36
2021,61010,heart_disease,indigenous,m,3
2021,61210,heart_disease,indigenous,m,22
2021,61410,heart_disease,indigenous,m,40
2021,61510,heart_disease,indigenous,m,11
2021,61610,heart_disease,indigenous,m,50
2021,61810,heart_disease,indigenous,m,6
2021,62010,heart_disease,indigenous,m,7
2021,62210,heart_disease,indigenous,m,15
2021,62410,heart_disease,indigenous,m,5
2021,62610,heart_disease,indigenous,m,67
2021,62810,heart_disease,indigenous,m,16
2021,63010,heart_disease,indigenous,m,38
2021,63210,heart_disease,indigenous,m,13
2021,63410,heart_disease,indigenous,m,0
2021,63610,heart_disease,indigenous,m,34
2021,63810,heart_disease,indigenous,m,18
2021,64010,heart_disease,indigenous,m,67
2021,64210,heart_disease,indigenous,m,15
2021,64610,heart_disease,indigenous,m,17
2021,64810,heart_disease,indigenous,m,13
2021,65010,heart_disease,indigenous,m,10
2021,65210,heart_disease,indigenous,m,11
2021,65410,heart_disease,indigenous,m,31
2021,65610,heart_disease,indigenous,m,18
2021,65810,heart_disease,indigenous,m,13
2021,69499,heart_disease,indigenous,m,3
2021,69799,heart_disease,indigenous,m,0
2021,70200,heart_disease,indigenous,m,84
2021,70420,heart_disease,indigenous,m,110
2021,70540,heart_disease,indigenous,m,4
2021,70620,heart_disease,indigenous,m,52
2021,70700,heart_disease,indigenous,m,8
2021,71000,heart_disease,indigenous,m,139
2021,71150,heart_disease,indigenous,m,0
2021,71300,heart_disease,indigenous,m,229
2021,72200,heart_disease,indigenous,m,64
2021,72300,heart_disease,indigenous,m,34
2021,72330,heart_disease,indigenous,m,77
2021,72800,heart_disease,indigenous,m,72
2021,73600,heart_disease,indigenous,m,159
2021,74050,heart_disease,indigenous,m,38
2021,74550,heart_disease,indigenous,m,32
2021,74560,heart_disease,indigenous,m,0
2021,74660,heart_disease,indigenous,m,218
2021,74680,heart_disease,indigenous,m,59
2021,79399,heart_disease,indigenous,m,16
2021,79499,heart_disease,indigenous,m,44
2021,79799,heart_disease,indigenous,m,0
2021,89399,heart_disease,indigenous,m,145
2021,89499,heart_disease,indigenous,m,0
2021,89799,heart_disease,indigenous,m,0
2021,99399,heart_disease,indigenous,m,8
2021,99499,heart_disease,indigenous,m,0
2021,99799,heart_disease,indigenous,m,0
2021,10050,heart_disease,non_indigenous,f,1039
2021,10180,heart_disease,non_indigenous,f,473
2021,10250,heart_disease,non_indigenous,f,1011
2021,10300,heart_disease,non_indigenous,f,50
2021,10470,heart_disease,non_indigenous,f,643
2021,10500,heart_disease,non_indigenous,f,2046
2021,10550,heart_disease,non_indigenous,f,791
2021,10600,heart_disease,non_indigenous,f,274
2021,10650,heart_disease,non_indigenous,f,216
2021,10750,heart_disease,non_indigenous,f,4462
2021,10800,heart_disease,non_indigenous,f,96
2021,10850,heart_disease,non_indigenous,f,143
2021,10900,heart_disease,non_indigenous,f,1502
2021,10950,heart_disease,non_indigenous,f,41
2021,11150,heart_disease,non_indigenous,f,22
2021,11200,heart_disease,non_indigenous,f,8
2021,11250,heart_disease,non_indigenous,f,423
2021,11300,heart_disease,non_indigenous,f,484
2021,11350,heart_disease,non_indigenous,f,402
2021,11400,heart_disease,non_indigenous,f,237
2021,11450,heart_disease,non_indigenous,f,1288
2021,11500,heart_disease,non_indigenous,f,2519
2021,11520,heart_disease,non_indigenous,f,1107
2021,11570,heart_disease,non_indigenous,f,4460
2021,11600,heart_disease,non_indigenous,f,40
2021,11650,heart_disease,non_indigenous,f,6579
2021,11700,heart_disease,non_indigenous,f,14
2021,11720,heart_disease,non_indigenous,f,1163
2021,11730,heart_disease,non_indigenous,f,1268
2021,11750,heart_disease,non_indigenous,f,59
2021,11800,heart_disease,non_indigenous,f,1607
2021,12000,heart_disease,non_indigenous,f,79
2021,12150,heart_disease,non_indigenous,f,59
2021,12160,heart_disease,non_indigenous,f,255
2021,12350,heart_disease,non_indigenous,f,237
2021,12380,heart_disease,non_indigenous,f,2518
2021,12390,heart_disease,non_indigenous,f,909
2021,12700,heart_disease,non_indigenous,f,154
2021,12730,heart_disease,non_indigenous,f,181
2021,12750,heart_disease,non_indigenous,f,857
2021,12850,heart_disease,non_indigenous,f,2970
2021,12870,heart_disease,non_indigenous,f,305
2021,12900,heart_disease,non_indigenous,f,185
2021,12930,heart_disease,non_indigenous,f,2147
2021,12950,heart_disease,non_indigenous,f,83
2021,13010,heart_disease,non_indigenous,f,211
2021,13310,heart_disease,non_indigenous,f,643
2021,13340,heart_disease,non_indigenous,f,185
2021,13450,heart_disease,non_indigenous,f,303
2021,13550,heart_disease,non_indigenous,f,197
2021,13660,heart_disease,non_indigenous,f,89
2021,13800,heart_disease,non_indigenous,f,1026
2021,13850,heart_disease,non_indigenous,f,52
2021,13910,heart_disease,non_indigenous,f,357
2021,14000,heart_disease,non_indigenous,f,2158
2021,14100,heart_disease,non_indigenous,f,213
2021,14170,heart_disease,non_indigenous,f,1916
2021,14220,heart_disease,non_indigenous,f,324
2021,14300,heart_disease,non_indigenous,f,106
2021,14350,heart_disease,non_indigenous,f,628
2021,14400,heart_disease,non_indigenous,f,427
2021,14500,heart_disease,non_indigenous,f,1803
2021,14550,heart_disease,non_indigenous,f,191
2021,14600,heart_disease,non_indigenous,f,116
2021,14650,heart_disease,non_indigenous,f,4643
2021,14700,heart_disease,non_indigenous,f,365
2021,14750,heart_disease,non_indigenous,f,152
2021,14850,heart_disease,non_indigenous,f,803
2021,14870,heart_disease,non_indigenous,f,449
2021,14900,heart_disease,non_indigenous,f,2573
2021,14920,heart_disease,non_indigenous,f,117
2021,14950,heart_disease,non_indigenous,f,70
2021,15050,heart_disease,non_indigenous,f,1592
2021,15240,heart_disease,non_indigenous,f,2422
2021,15270,heart_disease,non_indigenous,f,423
2021,15300,heart_disease,non_indigenous,f,122
2021,15350,heart_disease,non_indigenous,f,441
2021,15520,heart_disease,non_indigenous,f,269
2021,15560,heart_disease,non_indigenous,f,43
2021,15650,heart_disease,non_indigenous,f,244
2021,15700,heart_disease,non_indigenous,f,494
2021,15750,heart_disease,non_indigenous,f,196
2021,15800,heart_disease,non_indigenous,f,101
2021,15850,heart_disease,non_indigenous,f,105
2021,15900,heart_disease,non_indigenous,f,2814
2021,15950,heart_disease,non_indigenous,f,823
2021,15990,heart_disease,non_indigenous,f,3406
2021,16100,heart_disease,non_indigenous,f,63
2021,16150,heart_disease,non_indigenous,f,725
2021,16200,heart_disease,non_indigenous,f,256
2021,16260,heart_disease,non_indigenous,f,2704
2021,16350,heart_disease,non_indigenous,f,2890
2021,16380,heart_disease,non_indigenous,f,1963
2021,16400,heart_disease,non_indigenous,f,1628
2021,16490,heart_disease,non_indigenous,f,737
2021,16550,heart_disease,non_indigenous,f,1485
2021,16610,heart_disease,non_indigenous,f,535
2021,16700,heart_disease,non_indigenous,f,1457
2021,16900,heart_disease,non_indigenous,f,1288
2021,16950,heart_disease,non_indigenous,f,2311
2021,17000,heart_disease,non_indigenous,f,337
2021,17040,heart_disease,non_indigenous,f,332
2021,17080,heart_disease,non_indigenous,f,263
2021,17100,heart_disease,non_indigenous,f,468
2021,17150,heart_disease,non_indigenous,f,3495
2021,17200,heart_disease,non_indigenous,f,1376
2021,17310,heart_disease,non_indigenous,f,1121
2021,17350,heart_disease,non_indigenous,f,110
2021,17400,heart_disease,non_indigenous,f,164
2021,17420,heart_disease,non_indigenous,f,2139
2021,17550,heart_disease,non_indigenous,f,2073
2021,17620,heart_disease,non_indigenous,f,257
2021,17640,heart_disease,non_indigenous,f,173
2021,17650,heart_disease,non_indigenous,f,112
2021,17750,heart_disease,non_indigenous,f,992
2021,17850,heart_disease,non_indigenous,f,63
2021,17900,heart_disease,non_indigenous,f,52
2021,17950,heart_disease,non_indigenous,f,53
2021,18020,heart_disease,non_indigenous,f,198
2021,18050,heart_disease,non_indigenous,f,564
2021,18100,heart_disease,non_indigenous,f,94
2021,18200,heart_disease,non_indigenous,f,115
2021,18250,heart_disease,non_indigenous,f,902
2021,18350,heart_disease,non_indigenous,f,950
2021,18400,heart_disease,non_indigenous,f,757
2021,18450,heart_disease,non_indigenous,f,3338
2021,18500,heart_disease,non_indigenous,f,650
2021,18710,heart_disease,non_indigenous,f,275
2021,19399,heart_disease,non_indigenous,f,7
2021,19499,heart_disease,non_indigenous,f,102
2021,19799,heart_disease,non_indigenous,f,0
2021,20110,heart_disease,non_indigenous,f,246
2021,20260,heart_disease,non_indigenous,f,240
2021,20570,heart_disease,non_indigenous,f,2117
2021,20660,heart_disease,non_indigenous,f,1941
2021,20740,heart_disease,non_indigenous,f,985
2021,20830,heart_disease,non_indigenous,f,1096
2021,20910,heart_disease,non_indigenous,f,1641
2021,21010,heart_disease,non_indigenous,f,363
2021,21110,heart_disease,non_indigenous,f,2241
2021,21180,heart_disease,non_indigenous,f,2474
2021,21270,heart_disease,non_indigenous,f,151
2021,21370,heart_disease,non_indigenous,f,790
2021,21450,heart_disease,non_indigenous,f,1467
2021,21610,heart_disease,non_indigenous,f,4164
2021,21670,heart_disease,non_indigenous,f,329
2021,21750,heart_disease,non_indigenous,f,366
2021,21830,heart_disease,non_indigenous,f,336
2021,21890,heart_disease,non_indigenous,f,1839
2021,22110,heart_disease,non_indigenous,f,1135
2021,22170,heart_disease,non_indigenous,f,2286
2021,22250,heart_disease,non_indigenous,f,229
2021,22310,heart_disease,non_indigenous,f,1942
2021,22410,heart_disease,non_indigenous,f,394
2021,22490,heart_disease,non_indigenous,f,315
2021,22620,heart_disease,non_indigenous,f,2213
2021,22670,heart_disease,non_indigenous,f,2036
2021,22750,heart_disease,non_indigenous,f,4709
2021,22830,heart_disease,non_indigenous,f,1345
2021,22910,heart_disease,non_indigenous,f,364
2021,22980,heart_disease,non_indigenous,f,133
2021,23110,heart_disease,non_indigenous,f,1338
2021,23190,heart_disease,non_indigenous,f,429
2021,23270,heart_disease,non_indigenous,f,2818
2021,23350,heart_disease,non_indigenous,f,320
2021,23430,heart_disease,non_indigenous,f,2588
2021,23670,heart_disease,non_indigenous,f,2460
2021,23810,heart_disease,non_indigenous,f,1750
2021,23940,heart_disease,non_indigenous,f,181
2021,24130,heart_disease,non_indigenous,f,708
2021,24210,heart_disease,non_indigenous,f,1939
2021,24250,heart_disease,non_indigenous,f,181
2021,24330,heart_disease,non_indigenous,f,759
2021,24410,heart_disease,non_indigenous,f,1772
2021,24600,heart_disease,non_indigenous,f,867
2021,24650,heart_disease,non_indigenous,f,1662
2021,24780,heart_disease,non_indigenous,f,1045
2021,24850,heart_disease,non_indigenous,f,713
2021,24900,heart_disease,non_indigenous,f,711
2021,24970,heart_disease,non_indigenous,f,2931
2021,25060,heart_disease,non_indigenous,f,1798
2021,25150,heart_disease,non_indigenous,f,543
2021,25250,heart_disease,non_indigenous,f,2288
2021,25340,heart_disease,non_indigenous,f,3641
2021,25430,heart_disease,non_indigenous,f,398
2021,25490,heart_disease,non_indigenous,f,265
2021,25620,heart_disease,non_indigenous,f,271
2021,25710,heart_disease,non_indigenous,f,709
2021,25810,heart_disease,non_indigenous,f,238
2021,25900,heart_disease,non_indigenous,f,918
2021,25990,heart_disease,non_indigenous,f,179
2021,26080,heart_disease,non_indigenous,f,85
2021,26170,heart_disease,non_indigenous,f,662
2021,26260,heart_disease,non_indigenous,f,328
2021,26350,heart_disease,non_indigenous,f,1202
2021,26430,heart_disease,non_indigenous,f,287
2021,26490,heart_disease,non_indigenous,f,480
2021,26610,heart_disease,non_indigenous,f,365
2021,26670,heart_disease,non_indigenous,f,140
2021,26700,heart_disease,non_indigenous,f,650
2021,26730,heart_disease,non_indigenous,f,730
2021,26810,heart_disease,non_indigenous,f,919
2021,26890,heart_disease,non_indigenous,f,79
2021,26980,heart_disease,non_indigenous,f,2568
2021,27070,heart_disease,non_indigenous,f,2690
2021,27170,heart_disease,non_indigenous,f,818
2021,27260,heart_disease,non_indigenous,f,2312
2021,27350,heart_disease,non_indigenous,f,800
2021,27450,heart_disease,non_indigenous,f,2204
2021,27630,heart_disease,non_indigenous,f,158
2021,29399,heart_disease,non_indigenous,f,3
2021,29499,heart_disease,non_indigenous,f,65
2021,29799,heart_disease,non_indigenous,f,0
2021,30250,heart_disease,non_indigenous,f,0
2021,30300,heart_disease,non_indigenous,f,51
2021,30370,heart_disease,non_indigenous,f,180
2021,30410,heart_disease,non_indigenous,f,49
2021,30450,heart_disease,non_indigenous,f,4
2021,30760,heart_disease,non_indigenous,f,42
2021,30900,heart_disease,non_indigenous,f,3
2021,31000,heart_disease,non_indigenous,f,16059
2021,31750,heart_disease,non_indigenous,f,5
2021,31820,heart_disease,non_indigenous,f,2486
2021,31900,heart_disease,non_indigenous,f,339
2021,31950,heart_disease,non_indigenous,f,0
2021,32080,heart_disease,non_indigenous,f,1936
2021,32250,heart_disease,non_indigenous,f,10
2021,32260,heart_disease,non_indigenous,f,499
2021,32270,heart_disease,non_indigenous,f,244
2021,32310,heart_disease,non_indigenous,f,269
2021,32330,heart_disease,non_indigenous,f,0
2021,32450,heart_disease,non_indigenous,f,24
2021,32500,heart_disease,non_indigenous,f,36
2021,32600,heart_disease,non_indigenous,f,0
2021,32750,heart_disease,non_indigenous,f,0
2021,32770,heart_disease,non_indigenous,f,0
2021,32810,heart_disease,non_indigenous,f,139
2021,33100,heart_disease,non_indigenous,f,10
2021,33200,heart_disease,non_indigenous,f,28
2021,33220,heart_disease,non_indigenous,f,3042
2021,33360,heart_disease,non_indigenous,f,776
2021,33430,heart_disease,non_indigenous,f,8984
2021,33610,heart_disease,non_indigenous,f,126
2021,33620,heart_disease,non_indigenous,f,1199
2021,33800,heart_disease,non_indigenous,f,283
2021,33830,heart_disease,non_indigenous,f,0
2021,33960,heart_disease,non_indigenous,f,3129
2021,33980,heart_disease,non_indigenous,f,132
2021,34420,heart_disease,non_indigenous,f,0
2021,34530,heart_disease,non_indigenous,f,717
2021,34570,heart_disease,non_indigenous,f,0
2021,34580,heart_disease,non_indigenous,f,702
2021,34590,heart_disease,non_indigenous,f,5086
2021,34710,heart_disease,non_indigenous,f,51
2021,34770,heart_disease,non_indigenous,f,2037
2021,34800,heart_disease,non_indigenous,f,6
2021,34830,heart_disease,non_indigenous,f,0
2021,34860,heart_disease,non_indigenous,f,172
2021,34880,heart_disease,non_indigenous,f,302
2021,35010,heart_disease,non_indigenous,f,8844
2021,35250,heart_disease,non_indigenous,f,0
2021,35300,heart_disease,non_indigenous,f,141
2021,35600,heart_disease,non_indigenous,f,66
2021,35670,heart_disease,non_indigenous,f,0
2021,35740,heart_disease,non_indigenous,f,1013
2021,35760,heart_disease,non_indigenous,f,215
2021,35780,heart_disease,non_indigenous,f,0
2021,35790,heart_disease,non_indigenous,f,0
2021,35800,heart_disease,non_indigenous,f,23
2021,36070,heart_disease,non_indigenous,f,0
2021,36150,heart_disease,non_indigenous,f,9
2021,36250,heart_disease,non_indigenous,f,3179
2021,36300,heart_disease,non_indigenous,f,11
2021,36370,heart_disease,non_indigenous,f,1630
2021,36510,heart_disease,non_indigenous,f,780
2021,36580,heart_disease,non_indigenous,f,477
2021,36630,heart_disease,non_indigenous,f,769
2021,36660,heart_disease,non_indigenous,f,846
2021,36720,heart_disease,non_indigenous,f,6142
2021,36820,heart_disease,non_indigenous,f,518
2021,36910,heart_disease,non_indigenous,f,3380
2021,36950,heart_disease,non_indigenous,f,5
2021,36960,heart_disease,non_indigenous,f,0
2021,37010,heart_disease,non_indigenous,f,2906
2021,37300,heart_disease,non_indigenous,f,6
2021,37310,heart_disease,non_indigenous,f,543
2021,37340,heart_disease,non_indigenous,f,479
2021,37400,heart_disease,non_indigenous,f,10
2021,37550,heart_disease,non_indigenous,f,0
2021,37570,heart_disease,non_indigenous,f,0
2021,37600,heart_disease,non_indigenous,f,0
2021,39499,heart_disease,non_indigenous,f,172
2021,39799,heart_disease,non_indigenous,f,0
2021,40070,heart_disease,non_indigenous,f,252
2021,40120,heart_disease,non_indigenous,f,559
2021,40150,heart_disease,non_indigenous,f,139
2021,40220,heart_disease,non_indigenous,f,742
2021,40250,heart_disease,non_indigenous,f,4
2021,40310,heart_disease,non_indigenous,f,412
2021,40430,heart_disease,non_indigenous,f,50
2021,40520,heart_disease,non_indigenous,f,208
2021,40700,heart_disease,non_indigenous,f,812
2021,40910,heart_disease,non_indigenous,f,1006
2021,41010,heart_disease,non_indigenous,f,41
2021,41060,heart_disease,non_indigenous,f,2143
2021,41140,heart_disease,non_indigenous,f,181
2021,41190,heart_disease,non_indigenous,f,27
2021,41330,heart_disease,non_indigenous,f,16
2021,41560,heart_disease,non_indigenous,f,382
2021,41750,heart_disease,non_indigenous,f,18
2021,41830,heart_disease,non_indigenous,f,38
2021,41960,heart_disease,non_indigenous,f,25
2021,42030,heart_disease,non_indigenous,f,569
2021,42110,heart_disease,non_indigenous,f,79
2021,42250,heart_disease,non_indigenous,f,99
2021,42600,heart_disease,non_indigenous,f,864
2021,42750,heart_disease,non_indigenous,f,77
2021,43080,heart_disease,non_indigenous,f,19
2021,43220,heart_disease,non_indigenous,f,16
2021,43360,heart_disease,non_indigenous,f,52
2021,43650,heart_disease,non_indigenous,f,208
2021,43710,heart_disease,non_indigenous,f,69
2021,43790,heart_disease,non_indigenous,f,220
2021,44000,heart_disease,non_indigenous,f,0
2021,44060,heart_disease,non_indigenous,f,1692
2021,44210,heart_disease,non_indigenous,f,199
2021,44340,heart_disease,non_indigenous,f,1214
2021,44550,heart_disease,non_indigenous,f,593
2021,44620,heart_disease,non_indigenous,f,608
2021,44830,heart_disease,non_indigenous,f,58
2021,45040,heart_disease,non_indigenous,f,436
2021,45090,heart_disease,non_indigenous,f,125
2021,45120,heart_disease,non_indigenous,f,83
2021,45290,heart_disease,non_indigenous,f,707
2021,45340,heart_disease,non_indigenous,f,3308
2021,45400,heart_disease,non_indigenous,f,29
2021,45540,heart_disease,non_indigenous,f,32
2021,45680,heart_disease,non_indigenous,f,1552
2021,45890,heart_disease,non_indigenous,f,2216
2021,46090,heart_disease,non_indigenous,f,189
2021,46300,heart_disease,non_indigenous,f,245
2021,46450,heart_disease,non_indigenous,f,393
2021,46510,heart_disease,non_indigenous,f,299
2021,46670,heart_disease,non_indigenous,f,189
2021,46860,heart_disease,non_indigenous,f,24
2021,46970,heart_disease,non_indigenous,f,15
2021,47140,heart_disease,non_indigenous,f,2302
2021,47290,heart_disease,non_indigenous,f,34
2021,47490,heart_disease,non_indigenous,f,30
2021,47630,heart_disease,non_indigenous,f,101
2021,47700,heart_disease,non_indigenous,f,1775
2021,47800,heart_disease,non_indigenous,f,102
2021,47910,heart_disease,non_indigenous,f,58
2021,47980,heart_disease,non_indigenous,f,695
2021,48050,heart_disease,non_indigenous,f,547
2021,48130,heart_disease,non_indigenous,f,152
2021,48260,heart_disease,non_indigenous,f,153
2021,48340,heart_disease,non_indigenous,f,231
2021,48410,heart_disease,non_indigenous,f,1125
2021,48540,heart_disease,non_indigenous,f,434
2021,48640,heart_disease,non_indigenous,f,18
2021,48750,heart_disease,non_indigenous,f,129
2021,48830,heart_disease,non_indigenous,f,254
2021,49399,heart_disease,non_indigenous,f,25
2021,49499,heart_disease,non_indigenous,f,27
2021,49799,heart_disease,non_indigenous,f,0
2021,50080,heart_disease,non_indigenous,f,717
2021,50210,heart_disease,non_indigenous,f,1178
2021,50250,heart_disease,non_indigenous,f,18
2021,50280,heart_disease,non_indigenous,f,198
2021,50350,heart_disease,non_indigenous,f,270
2021,50420,heart_disease,non_indigenous,f,973
2021,50490,heart_disease,non_indigenous,f,564
2021,50560,heart_disease,non_indigenous,f,41
2021,50630,heart_disease,non_indigenous,f,20
2021,50770,heart_disease,non_indigenous,f,25
2021,50840,heart_disease,non_indigenous,f,91
2021,50910,heart_disease,non_indigenous,f,19
2021,50980,heart_disease,non_indigenous,f,52
2021,51080,heart_disease,non_indigenous,f,4
2021,51120,heart_disease,non_indigenous,f,13
2021,51190,heart_disease,non_indigenous,f,595
2021,51260,heart_disease,non_indigenous,f,610
2021,51310,heart_disease,non_indigenous,f,356
2021,51330,heart_disease,non_indigenous,f,1073
2021,51400,heart_disease,non_indigenous,f,169
2021,51470,heart_disease,non_indigenous,f,11
2021,51540,heart_disease,non_indigenous,f,38
2021,51610,heart_disease,non_indigenous,f,14
2021,51680,heart_disease,non_indigenous,f,77
2021,51710,heart_disease,non_indigenous,f,9
2021,51750,heart_disease,non_indigenous,f,202
2021,51820,heart_disease,non_indigenous,f,1397
2021,51860,heart_disease,non_indigenous,f,0
2021,51890,heart_disease,non_indigenous,f,133
2021,51960,heart_disease,non_indigenous,f,19
2021,52030,heart_disease,non_indigenous,f,19
2021,52100,heart_disease,non_indigenous,f,21
2021,52170,heart_disease,non_indigenous,f,96
2021,52240,heart_disease,non_indigenous,f,12
2021,52310,heart_disease,non_indigenous,f,13
2021,52380,heart_disease,non_indigenous,f,0
2021,52450,heart_disease,non_indigenous,f,17
2021,52520,heart_disease,non_indigenous,f,17
2021,52590,heart_disease,non_indigenous,f,44
2021,52660,heart_disease,non_indigenous,f,192
2021,52730,heart_disease,non_indigenous,f,69
2021,52800,heart_disease,non_indigenous,f,15
2021,52870,heart_disease,non_indigenous,f,103
2021,52940,heart_disease,non_indigenous,f,12
2021,53010,heart_disease,non_indigenous,f,14
2021,53080,heart_disease,non_indigenous,f,11
2021,53150,heart_disease,non_indigenous,f,78
2021,53220,heart_disease,non_indigenous,f,21
2021,53290,heart_disease,non_indigenous,f,208
2021,53360,heart_disease,non_indigenous,f,20
2021,53430,heart_disease,non_indigenous,f,444
2021,53570,heart_disease,non_indigenous,f,105
2021,53640,heart_disease,non_indigenous,f,8
2021,53710,heart_disease,non_indigenous,f,22
2021,53780,heart_disease,non_indigenous,f,1599
2021,53800,heart_disease,non_indigenous,f,579
2021,53920,heart_disease,non_indigenous,f,0
2021,53990,heart_disease,non_indigenous,f,383
2021,54060,heart_disease,non_indigenous,f,59
2021,54130,heart_disease,non_indigenous,f,8
2021,54170,heart_disease,non_indigenous,f,2114
2021,54200,heart_disease,non_indigenous,f,861
2021,54280,heart_disease,non_indigenous,f,237
2021,54310,heart_disease,non_indigenous,f,49
2021,54340,heart_disease,non_indigenous,f,48
2021,54410,heart_disease,non_indigenous,f,27
2021,54480,heart_disease,non_indigenous,f,9
2021,54550,heart_disease,non_indigenous,f,32
2021,54620,heart_disease,non_indigenous,f,12
2021,54690,heart_disease,non_indigenous,f,9
2021,54760,heart_disease,non_indigenous,f,3
2021,54830,heart_disease,non_indigenous,f,483
2021,54900,heart_disease,non_indigenous,f,5
2021,54970,heart_disease,non_indigenous,f,4
2021,55040,heart_disease,non_indigenous,f,7
2021,55110,heart_disease,non_indigenous,f,1827
2021,55180,heart_disease,non_indigenous,f,138
2021,55250,heart_disease,non_indigenous,f,3
2021,55320,heart_disease,non_indigenous,f,1516
2021,55390,heart_disease,non_indigenous,f,0
2021,55460,heart_disease,non_indigenous,f,35
2021,55530,heart_disease,non_indigenous,f,7
2021,55600,heart_disease,non_indigenous,f,38
2021,55670,heart_disease,non_indigenous,f,5
2021,55740,heart_disease,non_indigenous,f,124
2021,55810,heart_disease,non_indigenous,f,0
2021,55880,heart_disease,non_indigenous,f,8
2021,55950,heart_disease,non_indigenous,f,8
2021,56090,heart_disease,non_indigenous,f,563
2021,56160,heart_disease,non_indigenous,f,0
2021,56230,heart_disease,non_indigenous,f,297
2021,56300,heart_disease,non_indigenous,f,37
2021,56370,heart_disease,non_indigenous,f,10
2021,56460,heart_disease,non_indigenous,f,100
2021,56580,heart_disease,non_indigenous,f,327
2021,56620,heart_disease,non_indigenous,f,0
2021,56730,heart_disease,non_indigenous,f,205
2021,56790,heart_disease,non_indigenous,f,48
2021,56860,heart_disease,non_indigenous,f,8
2021,56930,heart_disease,non_indigenous,f,19
2021,57000,heart_disease,non_indigenous,f,7
2021,57080,heart_disease,non_indigenous,f,193
2021,57140,heart_disease,non_indigenous,f,24
2021,57210,heart_disease,non_indigenous,f,101
2021,57280,heart_disease,non_indigenous,f,49
2021,57350,heart_disease,non_indigenous,f,20
2021,57420,heart_disease,non_indigenous,f,32
2021,57490,heart_disease,non_indigenous,f,1833
2021,57630,heart_disease,non_indigenous,f,7
2021,57700,heart_disease,non_indigenous,f,302
2021,57770,heart_disease,non_indigenous,f,3
2021,57840,heart_disease,non_indigenous,f,643
2021,57910,heart_disease,non_indigenous,f,3203
2021,57980,heart_disease,non_indigenous,f,227
2021,58050,heart_disease,non_indigenous,f,1748
2021,58190,heart_disease,non_indigenous,f,4
2021,58260,heart_disease,non_indigenous,f,3
2021,58330,heart_disease,non_indigenous,f,83
2021,58400,heart_disease,non_indigenous,f,6
2021,58470,heart_disease,non_indigenous,f,0
2021,58510,heart_disease,non_indigenous,f,423
2021,58540,heart_disease,non_indigenous,f,14
2021,58570,heart_disease,non_indigenous,f,333
2021,58610,heart_disease,non_indigenous,f,29
2021,58680,heart_disease,non_indigenous,f,7
2021,58760,heart_disease,non_indigenous,f,2428
2021,58820,heart_disease,non_indigenous,f,69
2021,58890,heart_disease,non_indigenous,f,14
2021,59030,heart_disease,non_indigenous,f,0
2021,59100,heart_disease,non_indigenous,f,7
2021,59170,heart_disease,non_indigenous,f,8
2021,59250,heart_disease,non_indigenous,f,0
2021,59310,heart_disease,non_indigenous,f,19
2021,59320,heart_disease,non_indigenous,f,13
2021,59330,heart_disease,non_indigenous,f,15
2021,59340,heart_disease,non_indigenous,f,21
2021,59350,heart_disease,non_indigenous,f,0
2021,59360,heart_disease,non_indigenous,f,18
2021,59370,heart_disease,non_indigenous,f,74
2021,59499,heart_disease,non_indigenous,f,49
2021,59799,heart_disease,non_indigenous,f,0
2021,60210,heart_disease,non_indigenous,f,142
2021,60410,heart_disease,non_indigenous,f,290
2021,60610,heart_disease,non_indigenous,f,299
2021,60810,heart_disease,non_indigenous,f,415
2021,61010,heart_disease,non_indigenous,f,39
2021,61210,heart_disease,non_indigenous,f,116
2021,61410,heart_disease,non_indigenous,f,997
2021,61510,heart_disease,non_indigenous,f,139
2021,61610,heart_disease,non_indigenous,f,510
2021,61810,heart_disease,non_indigenous,f,154
2021,62010,heart_disease,non_indigenous,f,16
2021,62210,heart_disease,non_indigenous,f,125
2021,62410,heart_disease,non_indigenous,f,95
2021,62610,heart_disease,non_indigenous,f,850
2021,62810,heart_disease,non_indigenous,f,756
2021,63010,heart_disease,non_indigenous,f,274
2021,63210,heart_disease,non_indigenous,f,106
2021,63410,heart_disease,non_indigenous,f,35
2021,63610,heart_disease,non_indigenous,f,601
2021,63810,heart_disease,non_indigenous,f,268
2021,64010,heart_disease,non_indigenous,f,1161
2021,64210,heart_disease,non_indigenous,f,353
2021,64610,heart_disease,non_indigenous,f,219
2021,64810,heart_disease,non_indigenous,f,281
2021,65010,heart_disease,non_indigenous,f,104
2021,65210,heart_disease,non_indigenous,f,53
2021,65410,heart_disease,non_indigenous,f,270
2021,65610,heart_disease,non_indigenous,f,86
2021,65810,heart_disease,non_indigenous,f,411
2021,69499,heart_disease,non_indigenous,f,10
2021,69799,heart_disease,non_indigenous,f,0
2021,70200,heart_disease,non_indigenous,f,198
2021,70420,heart_disease,non_indigenous,f,13
2021,70540,heart_disease,non_indigenous,f,0
2021,70620,heart_disease,non_indigenous,f,3
2021,70700,heart_disease,non_indigenous,f,12
2021,71000,heart_disease,non_indigenous,f,554
2021,71150,heart_disease,non_indigenous,f,0
2021,71300,heart_disease,non_indigenous,f,7
2021,72200,heart_disease,non_indigenous,f,51
2021,72300,heart_disease,non_indigenous,f,139
2021,72330,heart_disease,non_indigenous,f,3
2021,72800,heart_disease,non_indigenous,f,261
