year,lgacode,age_range,indigenous_status,gender,number_of_people
2021,24210,65_older,indigenous,f,13
2021,24250,65_older,indigenous,f,7
2021,24330,65_older,indigenous,f,21
2021,24410,65_older,indigenous,f,22
2021,24600,65_older,indigenous,f,7
2021,24650,65_older,indigenous,f,32
2021,24780,65_older,indigenous,f,58
2021,24850,65_older,indigenous,f,26
2021,24900,65_older,indigenous,f,36
2021,24970,65_older,indigenous,f,18
2021,25060,65_older,indigenous,f,21
2021,25150,65_older,indigenous,f,11
2021,25250,65_older,indigenous,f,40
2021,25340,65_older,indigenous,f,65
2021,25430,65_older,indigenous,f,9
2021,25490,65_older,indigenous,f,12
2021,25620,65_older,indigenous,f,6
2021,25710,65_older,indigenous,f,8
2021,25810,65_older,indigenous,f,6
2021,25900,65_older,indigenous,f,26
2021,25990,65_older,indigenous,f,6
2021,26080,65_older,indigenous,f,3
2021,26170,65_older,indigenous,f,16
2021,26260,65_older,indigenous,f,17
2021,26350,65_older,indigenous,f,4
2021,26430,65_older,indigenous,f,8
2021,26490,65_older,indigenous,f,9
2021,26610,65_older,indigenous,f,38
2021,26670,65_older,indigenous,f,11
2021,26700,65_older,indigenous,f,26
2021,26730,65_older,indigenous,f,19
2021,26810,65_older,indigenous,f,29
2021,26890,65_older,indigenous,f,7
2021,26980,65_older,indigenous,f,34
2021,27070,65_older,indigenous,f,56
2021,27170,65_older,indigenous,f,35
2021,27260,65_older,indigenous,f,43
2021,27350,65_older,indigenous,f,11
2021,27450,65_older,indigenous,f,69
2021,27630,65_older,indigenous,f,0
2021,29399,65_older,indigenous,f,0
2021,29499,65_older,indigenous,f,9
2021,29799,65_older,indigenous,f,0
2021,30250,65_older,indigenous,f,22
2021,30300,65_older,indigenous,f,35
2021,30370,65_older,indigenous,f,18
2021,30410,65_older,indigenous,f,6
2021,30450,65_older,indigenous,f,0
2021,30760,65_older,indigenous,f,6
2021,30900,65_older,indigenous,f,9
2021,31000,65_older,indigenous,f,713
2021,31750,65_older,indigenous,f,0
2021,31820,65_older,indigenous,f,201
2021,31900,65_older,indigenous,f,55
2021,31950,65_older,indigenous,f,4
2021,32080,65_older,indigenous,f,547
2021,32250,65_older,indigenous,f,27
2021,32260,65_older,indigenous,f,126
2021,32270,65_older,indigenous,f,27
2021,32310,65_older,indigenous,f,36
2021,32330,65_older,indigenous,f,28
2021,32450,65_older,indigenous,f,32
2021,32500,65_older,indigenous,f,29
2021,32600,65_older,indigenous,f,0
2021,32750,65_older,indigenous,f,4
2021,32770,65_older,indigenous,f,8
2021,32810,65_older,indigenous,f,42
2021,33100,65_older,indigenous,f,0
2021,33200,65_older,indigenous,f,11
2021,33220,65_older,indigenous,f,252
2021,33360,65_older,indigenous,f,79
2021,33430,65_older,indigenous,f,413
2021,33610,65_older,indigenous,f,34
2021,33620,65_older,indigenous,f,100
2021,33800,65_older,indigenous,f,39
2021,33830,65_older,indigenous,f,21
2021,33960,65_older,indigenous,f,238
2021,33980,65_older,indigenous,f,10
2021,34420,65_older,indigenous,f,28
2021,34530,65_older,indigenous,f,54
2021,34570,65_older,indigenous,f,18
2021,34580,65_older,indigenous,f,62
2021,34590,65_older,indigenous,f,288
2021,34710,65_older,indigenous,f,7
2021,34770,65_older,indigenous,f,206
2021,34800,65_older,indigenous,f,0
2021,34830,65_older,indigenous,f,15
2021,34860,65_older,indigenous,f,39
2021,34880,65_older,indigenous,f,106
2021,35010,65_older,indigenous,f,523
2021,35250,65_older,indigenous,f,26
2021,35300,65_older,indigenous,f,113
2021,35600,65_older,indigenous,f,22
2021,35670,65_older,indigenous,f,18
2021,35740,65_older,indigenous,f,29
2021,35760,65_older,indigenous,f,36
2021,35780,65_older,indigenous,f,45
2021,35790,65_older,indigenous,f,49
2021,35800,65_older,indigenous,f,32
2021,36070,65_older,indigenous,f,14
2021,36150,65_older,indigenous,f,6
2021,36250,65_older,indigenous,f,184
2021,36300,65_older,indigenous,f,3
2021,36370,65_older,indigenous,f,196
2021,36510,65_older,indigenous,f,55
2021,36580,65_older,indigenous,f,35
2021,36630,65_older,indigenous,f,81
2021,36660,65_older,indigenous,f,77
2021,36720,65_older,indigenous,f,287
2021,36820,65_older,indigenous,f,86
2021,36910,65_older,indigenous,f,238
2021,36950,65_older,indigenous,f,90
2021,36960,65_older,indigenous,f,135
2021,37010,65_older,indigenous,f,396
2021,37300,65_older,indigenous,f,9
2021,37310,65_older,indigenous,f,82
2021,37340,65_older,indigenous,f,87
2021,37400,65_older,indigenous,f,7
2021,37550,65_older,indigenous,f,27
2021,37570,65_older,indigenous,f,8
2021,37600,65_older,indigenous,f,73
2021,39499,65_older,indigenous,f,20
2021,39799,65_older,indigenous,f,0
2021,40070,65_older,indigenous,f,3
2021,40120,65_older,indigenous,f,3
2021,40150,65_older,indigenous,f,3
2021,40220,65_older,indigenous,f,16
2021,40250,65_older,indigenous,f,48
2021,40310,65_older,indigenous,f,12
2021,40430,65_older,indigenous,f,0
2021,40520,65_older,indigenous,f,20
2021,40700,65_older,indigenous,f,5
2021,40910,65_older,indigenous,f,21
2021,41010,65_older,indigenous,f,26
2021,41060,65_older,indigenous,f,74
2021,41140,65_older,indigenous,f,17
2021,41190,65_older,indigenous,f,3
2021,41330,65_older,indigenous,f,10
2021,41560,65_older,indigenous,f,26
2021,41750,65_older,indigenous,f,0
2021,41830,65_older,indigenous,f,20
2021,41960,65_older,indigenous,f,0
2021,42030,65_older,indigenous,f,18
2021,42110,65_older,indigenous,f,11
2021,42250,65_older,indigenous,f,5
2021,42600,65_older,indigenous,f,13
2021,42750,65_older,indigenous,f,6
2021,43080,65_older,indigenous,f,0
2021,43220,65_older,indigenous,f,0
2021,43360,65_older,indigenous,f,5
2021,43650,65_older,indigenous,f,3
2021,43710,65_older,indigenous,f,0
2021,43790,65_older,indigenous,f,7
2021,44000,65_older,indigenous,f,0
2021,44060,65_older,indigenous,f,33
2021,44210,65_older,indigenous,f,8
2021,44340,65_older,indigenous,f,16
2021,44550,65_older,indigenous,f,14
2021,44620,65_older,indigenous,f,12
2021,44830,65_older,indigenous,f,4
2021,45040,65_older,indigenous,f,35
2021,45090,65_older,indigenous,f,6
2021,45120,65_older,indigenous,f,9
2021,45290,65_older,indigenous,f,4
2021,45340,65_older,indigenous,f,76
2021,45400,65_older,indigenous,f,0
2021,45540,65_older,indigenous,f,4
2021,45680,65_older,indigenous,f,103
2021,45890,65_older,indigenous,f,89
2021,46090,65_older,indigenous,f,79
2021,46300,65_older,indigenous,f,33
2021,46450,65_older,indigenous,f,22
2021,46510,65_older,indigenous,f,7
2021,46670,65_older,indigenous,f,9
2021,46860,65_older,indigenous,f,0
2021,46970,65_older,indigenous,f,0
2021,47140,65_older,indigenous,f,93
2021,47290,65_older,indigenous,f,3
2021,47490,65_older,indigenous,f,4
2021,47630,65_older,indigenous,f,4
2021,47700,65_older,indigenous,f,28
2021,47800,65_older,indigenous,f,19
2021,47910,65_older,indigenous,f,0
2021,47980,65_older,indigenous,f,8
2021,48050,65_older,indigenous,f,6
2021,48130,65_older,indigenous,f,5
2021,48260,65_older,indigenous,f,6
2021,48340,65_older,indigenous,f,8
2021,48410,65_older,indigenous,f,21
2021,48540,65_older,indigenous,f,38
2021,48640,65_older,indigenous,f,0
2021,48750,65_older,indigenous,f,0
2021,48830,65_older,indigenous,f,25
2021,49399,65_older,indigenous,f,27
2021,49499,65_older,indigenous,f,0
2021,49799,65_older,indigenous,f,0
2021,50080,65_older,indigenous,f,55
2021,50210,65_older,indigenous,f,65
2021,50250,65_older,indigenous,f,25
2021,50280,65_older,indigenous,f,3
2021,50350,65_older,indigenous,f,15
2021,50420,65_older,indigenous,f,39
2021,50490,65_older,indigenous,f,48
2021,50560,65_older,indigenous,f,4
2021,50630,65_older,indigenous,f,0
2021,50770,65_older,indigenous,f,0
2021,50840,65_older,indigenous,f,3
2021,50910,65_older,indigenous,f,4
2021,50980,65_older,indigenous,f,145
2021,51080,65_older,indigenous,f,6
2021,51120,65_older,indigenous,f,0
2021,51190,65_older,indigenous,f,46
2021,51260,65_older,indigenous,f,29
2021,51310,65_older,indigenous,f,7
2021,51330,65_older,indigenous,f,44
2021,51400,65_older,indigenous,f,10
2021,51470,65_older,indigenous,f,0
2021,51540,65_older,indigenous,f,64
2021,51610,65_older,indigenous,f,4
2021,51680,65_older,indigenous,f,0
2021,51710,65_older,indigenous,f,0
2021,51750,65_older,indigenous,f,0
2021,51820,65_older,indigenous,f,53
2021,51860,65_older,indigenous,f,0
2021,51890,65_older,indigenous,f,8
2021,51960,65_older,indigenous,f,15
2021,52030,65_older,indigenous,f,5
2021,52100,65_older,indigenous,f,0
2021,52170,65_older,indigenous,f,0
2021,52240,65_older,indigenous,f,4
2021,52310,65_older,indigenous,f,0
2021,52380,65_older,indigenous,f,0
2021,52450,65_older,indigenous,f,3
2021,52520,65_older,indigenous,f,4
2021,52590,65_older,indigenous,f,8
2021,52660,65_older,indigenous,f,15
2021,52730,65_older,indigenous,f,6
2021,52800,65_older,indigenous,f,126
2021,52870,65_older,indigenous,f,3
2021,52940,65_older,indigenous,f,0
2021,53010,65_older,indigenous,f,0
2021,53080,65_older,indigenous,f,4
2021,53150,65_older,indigenous,f,6
2021,53220,65_older,indigenous,f,38
2021,53290,65_older,indigenous,f,21
2021,53360,65_older,indigenous,f,0
2021,53430,65_older,indigenous,f,22
2021,53570,65_older,indigenous,f,4
2021,53640,65_older,indigenous,f,8
2021,53710,65_older,indigenous,f,3
2021,53780,65_older,indigenous,f,94
2021,53800,65_older,indigenous,f,156
2021,53920,65_older,indigenous,f,78
2021,53990,65_older,indigenous,f,19
2021,54060,65_older,indigenous,f,7
2021,54130,65_older,indigenous,f,0
2021,54170,65_older,indigenous,f,39
2021,54200,65_older,indigenous,f,34
2021,54280,65_older,indigenous,f,69
2021,54310,65_older,indigenous,f,54
2021,54340,65_older,indigenous,f,19
2021,54410,65_older,indigenous,f,5
2021,54480,65_older,indigenous,f,0
2021,54550,65_older,indigenous,f,0
2021,54620,65_older,indigenous,f,3
2021,54690,65_older,indigenous,f,0
2021,54760,65_older,indigenous,f,0
2021,54830,65_older,indigenous,f,33
2021,54900,65_older,indigenous,f,0
2021,54970,65_older,indigenous,f,13
2021,55040,65_older,indigenous,f,4
2021,55110,65_older,indigenous,f,73
2021,55180,65_older,indigenous,f,11
2021,55250,65_older,indigenous,f,20
2021,55320,65_older,indigenous,f,24
2021,55390,65_older,indigenous,f,5
2021,55460,65_older,indigenous,f,4
2021,55530,65_older,indigenous,f,3
2021,55600,65_older,indigenous,f,15
2021,55670,65_older,indigenous,f,9
2021,55740,65_older,indigenous,f,0
2021,55810,65_older,indigenous,f,0
2021,55880,65_older,indigenous,f,0
2021,55950,65_older,indigenous,f,0
2021,56090,65_older,indigenous,f,28
2021,56160,65_older,indigenous,f,0
2021,56230,65_older,indigenous,f,22
2021,56300,65_older,indigenous,f,4
2021,56370,65_older,indigenous,f,0
2021,56460,65_older,indigenous,f,11
2021,56580,65_older,indigenous,f,0
2021,56620,65_older,indigenous,f,37
2021,56730,65_older,indigenous,f,28
2021,56790,65_older,indigenous,f,14
2021,56860,65_older,indigenous,f,0
2021,56930,65_older,indigenous,f,0
2021,57000,65_older,indigenous,f,0
2021,57080,65_older,indigenous,f,8
2021,57140,65_older,indigenous,f,6
2021,57210,65_older,indigenous,f,6
2021,57280,65_older,indigenous,f,90
2021,57350,65_older,indigenous,f,9
2021,57420,65_older,indigenous,f,3
2021,57490,65_older,indigenous,f,76
2021,57630,65_older,indigenous,f,0
2021,57700,65_older,indigenous,f,6
2021,57770,65_older,indigenous,f,7
2021,57840,65_older,indigenous,f,15
2021,57910,65_older,indigenous,f,88
2021,57980,65_older,indigenous,f,3
2021,58050,65_older,indigenous,f,117
2021,58190,65_older,indigenous,f,3
2021,58260,65_older,indigenous,f,6
2021,58330,65_older,indigenous,f,3
2021,58400,65_older,indigenous,f,0
2021,58470,65_older,indigenous,f,0
2021,58510,65_older,indigenous,f,27
2021,58540,65_older,indigenous,f,3
2021,58570,65_older,indigenous,f,8
2021,58610,65_older,indigenous,f,0
2021,58680,65_older,indigenous,f,3
2021,58760,65_older,indigenous,f,80
2021,58820,65_older,indigenous,f,6
2021,58890,65_older,indigenous,f,4
2021,59030,65_older,indigenous,f,0
2021,59100,65_older,indigenous,f,0
2021,59170,65_older,indigenous,f,0
2021,59250,65_older,indigenous,f,7
2021,59310,65_older,indigenous,f,3
2021,59320,65_older,indigenous,f,0
2021,59330,65_older,indigenous,f,5
2021,59340,65_older,indigenous,f,73
2021,59350,65_older,indigenous,f,7
2021,59360,65_older,indigenous,f,3
2021,59370,65_older,indigenous,f,11
2021,59499,65_older,indigenous,f,40
2021,59799,65_older,indigenous,f,0
2021,60210,65_older,indigenous,f,16
2021,60410,65_older,indigenous,f,57
2021,60610,65_older,indigenous,f,47
2021,60810,65_older,indigenous,f,98
2021,61010,65_older,indigenous,f,5
2021,61210,65_older,indigenous,f,61
2021,61410,65_older,indigenous,f,88
2021,61510,65_older,indigenous,f,16
2021,61610,65_older,indigenous,f,89
2021,61810,65_older,indigenous,f,15
2021,62010,65_older,indigenous,f,18
2021,62210,65_older,indigenous,f,11
2021,62410,65_older,indigenous,f,11
2021,62610,65_older,indigenous,f,102
2021,62810,65_older,indigenous,f,28
2021,63010,65_older,indigenous,f,84
2021,63210,65_older,indigenous,f,15
2021,63410,65_older,indigenous,f,0
2021,63610,65_older,indigenous,f,71
2021,63810,65_older,indigenous,f,37
2021,64010,65_older,indigenous,f,98
2021,64210,65_older,indigenous,f,34
2021,64610,65_older,indigenous,f,20
2021,64810,65_older,indigenous,f,32
2021,65010,65_older,indigenous,f,11
2021,65210,65_older,indigenous,f,18
2021,65410,65_older,indigenous,f,58
2021,65610,65_older,indigenous,f,14
2021,65810,65_older,indigenous,f,23
2021,69499,65_older,indigenous,f,0
2021,69799,65_older,indigenous,f,0
2021,70200,65_older,indigenous,f,225
2021,70420,65_older,indigenous,f,122
2021,70540,65_older,indigenous,f,0
2021,70620,65_older,indigenous,f,102
2021,70700,65_older,indigenous,f,11
2021,71000,65_older,indigenous,f,271
2021,71150,65_older,indigenous,f,0
2021,71300,65_older,indigenous,f,161
2021,72200,65_older,indigenous,f,70
2021,72300,65_older,indigenous,f,58
2021,72330,65_older,indigenous,f,139
2021,72800,65_older,indigenous,f,120
2021,73600,65_older,indigenous,f,99
2021,74050,65_older,indigenous,f,53
2021,74550,65_older,indigenous,f,64
2021,74560,65_older,indigenous,f,7
2021,74660,65_older,indigenous,f,78
2021,74680,65_older,indigenous,f,46
2021,79399,65_older,indigenous,f,23
2021,79499,65_older,indigenous,f,26
2021,79799,65_older,indigenous,f,0
2021,89399,65_older,indigenous,f,198
2021,89499,65_older,indigenous,f,0
2021,89799,65_older,indigenous,f,0
2021,99399,65_older,indigenous,f,26
2021,99499,65_older,indigenous,f,0
2021,99799,65_older,indigenous,f,0
2021,10050,65_older,indigenous,m,53
2021,10180,65_older,indigenous,m,61
2021,10250,65_older,indigenous,m,54
2021,10300,65_older,indigenous,m,9
2021,10470,65_older,indigenous,m,68
2021,10500,65_older,indigenous,m,58
2021,10550,65_older,indigenous,m,64
2021,10600,65_older,indigenous,m,21
2021,10650,65_older,indigenous,m,16
2021,10750,65_older,indigenous,m,240
2021,10800,65_older,indigenous,m,16
2021,10850,65_older,indigenous,m,9
2021,10900,65_older,indigenous,m,64
2021,10950,65_older,indigenous,m,12
2021,11150,65_older,indigenous,m,27
2021,11200,65_older,indigenous,m,35
2021,11250,65_older,indigenous,m,37
2021,11300,65_older,indigenous,m,5
2021,11350,65_older,indigenous,m,27
2021,11400,65_older,indigenous,m,28
2021,11450,65_older,indigenous,m,61
2021,11500,65_older,indigenous,m,150
2021,11520,65_older,indigenous,m,12
2021,11570,65_older,indigenous,m,105
2021,11600,65_older,indigenous,m,11
2021,11650,65_older,indigenous,m,485
2021,11700,65_older,indigenous,m,33
2021,11720,65_older,indigenous,m,151
2021,11730,65_older,indigenous,m,140
2021,11750,65_older,indigenous,m,29
2021,11800,65_older,indigenous,m,123
2021,12000,65_older,indigenous,m,4
2021,12150,65_older,indigenous,m,55
2021,12160,65_older,indigenous,m,39
2021,12350,65_older,indigenous,m,40
2021,12380,65_older,indigenous,m,73
2021,12390,65_older,indigenous,m,270
2021,12700,65_older,indigenous,m,26
2021,12730,65_older,indigenous,m,21
2021,12750,65_older,indigenous,m,95
2021,12850,65_older,indigenous,m,58
2021,12870,65_older,indigenous,m,19
2021,12900,65_older,indigenous,m,43
2021,12930,65_older,indigenous,m,28
2021,12950,65_older,indigenous,m,34
2021,13010,65_older,indigenous,m,17
2021,13310,65_older,indigenous,m,42
2021,13340,65_older,indigenous,m,18
2021,13450,65_older,indigenous,m,35
2021,13550,65_older,indigenous,m,53
2021,13660,65_older,indigenous,m,17
2021,13800,65_older,indigenous,m,100
2021,13850,65_older,indigenous,m,11
2021,13910,65_older,indigenous,m,40
2021,14000,65_older,indigenous,m,34
2021,14100,65_older,indigenous,m,3
2021,14170,65_older,indigenous,m,76
2021,14220,65_older,indigenous,m,68
2021,14300,65_older,indigenous,m,5
2021,14350,65_older,indigenous,m,130
2021,14400,65_older,indigenous,m,26
2021,14500,65_older,indigenous,m,12
2021,14550,65_older,indigenous,m,18
2021,14600,65_older,indigenous,m,54
2021,14650,65_older,indigenous,m,353
2021,14700,65_older,indigenous,m,3
2021,14750,65_older,indigenous,m,21
2021,14850,65_older,indigenous,m,66
2021,14870,65_older,indigenous,m,74
2021,14900,65_older,indigenous,m,99
2021,14920,65_older,indigenous,m,63
2021,14950,65_older,indigenous,m,15
2021,15050,65_older,indigenous,m,116
2021,15240,65_older,indigenous,m,295
2021,15270,65_older,indigenous,m,66
2021,15300,65_older,indigenous,m,111
2021,15350,65_older,indigenous,m,7
2021,15520,65_older,indigenous,m,25
2021,15560,65_older,indigenous,m,10
2021,15650,65_older,indigenous,m,32
2021,15700,65_older,indigenous,m,74
2021,15750,65_older,indigenous,m,73
2021,15800,65_older,indigenous,m,27
2021,15850,65_older,indigenous,m,67
2021,15900,65_older,indigenous,m,177
2021,15950,65_older,indigenous,m,9
2021,15990,65_older,indigenous,m,78
2021,16100,65_older,indigenous,m,14
2021,16150,65_older,indigenous,m,60
2021,16200,65_older,indigenous,m,60
2021,16260,65_older,indigenous,m,55
2021,16350,65_older,indigenous,m,209
2021,16380,65_older,indigenous,m,172
2021,16400,65_older,indigenous,m,170
2021,16490,65_older,indigenous,m,40
2021,16550,65_older,indigenous,m,83
2021,16610,65_older,indigenous,m,68
2021,16700,65_older,indigenous,m,20
2021,16900,65_older,indigenous,m,95
2021,16950,65_older,indigenous,m,290
2021,17000,65_older,indigenous,m,41
2021,17040,65_older,indigenous,m,28
2021,17080,65_older,indigenous,m,35
2021,17100,65_older,indigenous,m,7
2021,17150,65_older,indigenous,m,115
2021,17200,65_older,indigenous,m,90
2021,17310,65_older,indigenous,m,248
2021,17350,65_older,indigenous,m,11
2021,17400,65_older,indigenous,m,19
2021,17420,65_older,indigenous,m,40
2021,17550,65_older,indigenous,m,163
2021,17620,65_older,indigenous,m,38
2021,17640,65_older,indigenous,m,3
2021,17650,65_older,indigenous,m,18
2021,17750,65_older,indigenous,m,96
2021,17850,65_older,indigenous,m,10
2021,17900,65_older,indigenous,m,53
2021,17950,65_older,indigenous,m,26
2021,18020,65_older,indigenous,m,34
2021,18050,65_older,indigenous,m,10
2021,18100,65_older,indigenous,m,10
2021,18200,65_older,indigenous,m,27
2021,18250,65_older,indigenous,m,5
2021,18350,65_older,indigenous,m,42
2021,18400,65_older,indigenous,m,62
2021,18450,65_older,indigenous,m,199
2021,18500,65_older,indigenous,m,6
2021,18710,65_older,indigenous,m,23
2021,19399,65_older,indigenous,m,0
2021,19499,65_older,indigenous,m,28
2021,19799,65_older,indigenous,m,0
2021,20110,65_older,indigenous,m,3
2021,20260,65_older,indigenous,m,12
2021,20570,65_older,indigenous,m,49
2021,20660,65_older,indigenous,m,45
2021,20740,65_older,indigenous,m,19
2021,20830,65_older,indigenous,m,21
2021,20910,65_older,indigenous,m,9
2021,21010,65_older,indigenous,m,6
2021,21110,65_older,indigenous,m,12
2021,21180,65_older,indigenous,m,24
2021,21270,65_older,indigenous,m,8
2021,21370,65_older,indigenous,m,53
2021,21450,65_older,indigenous,m,34
2021,21610,65_older,indigenous,m,48
2021,21670,65_older,indigenous,m,21
2021,21750,65_older,indigenous,m,4
2021,21830,65_older,indigenous,m,5
2021,21890,65_older,indigenous,m,42
2021,22110,65_older,indigenous,m,64
2021,22170,65_older,indigenous,m,46
2021,22250,65_older,indigenous,m,17
2021,22310,65_older,indigenous,m,7
2021,22410,65_older,indigenous,m,14
2021,22490,65_older,indigenous,m,14
2021,22620,65_older,indigenous,m,74
2021,22670,65_older,indigenous,m,16
2021,22750,65_older,indigenous,m,93
2021,22830,65_older,indigenous,m,83
2021,22910,65_older,indigenous,m,8
2021,22980,65_older,indigenous,m,4
2021,23110,65_older,indigenous,m,25
2021,23190,65_older,indigenous,m,8
2021,23270,65_older,indigenous,m,38
2021,23350,65_older,indigenous,m,6
2021,23430,65_older,indigenous,m,30
2021,23670,65_older,indigenous,m,23
2021,23810,65_older,indigenous,m,37
2021,23940,65_older,indigenous,m,10
2021,24130,65_older,indigenous,m,15
2021,24210,65_older,indigenous,m,12
2021,24250,65_older,indigenous,m,10
2021,24330,65_older,indigenous,m,9
2021,24410,65_older,indigenous,m,30
2021,24600,65_older,indigenous,m,12
2021,24650,65_older,indigenous,m,38
2021,24780,65_older,indigenous,m,49
2021,24850,65_older,indigenous,m,13
2021,24900,65_older,indigenous,m,36
2021,24970,65_older,indigenous,m,12
2021,25060,65_older,indigenous,m,17
2021,25150,65_older,indigenous,m,18
2021,25250,65_older,indigenous,m,25
2021,25340,65_older,indigenous,m,62
2021,25430,65_older,indigenous,m,10
2021,25490,65_older,indigenous,m,10
2021,25620,65_older,indigenous,m,8
2021,25710,65_older,indigenous,m,18
2021,25810,65_older,indigenous,m,4
2021,25900,65_older,indigenous,m,19
2021,25990,65_older,indigenous,m,6
2021,26080,65_older,indigenous,m,0
2021,26170,65_older,indigenous,m,17
2021,26260,65_older,indigenous,m,14
2021,26350,65_older,indigenous,m,9
2021,26430,65_older,indigenous,m,13
2021,26490,65_older,indigenous,m,13
2021,26610,65_older,indigenous,m,29
2021,26670,65_older,indigenous,m,5
2021,26700,65_older,indigenous,m,13
2021,26730,65_older,indigenous,m,15
2021,26810,65_older,indigenous,m,30
2021,26890,65_older,indigenous,m,5
2021,26980,65_older,indigenous,m,14
2021,27070,65_older,indigenous,m,40
2021,27170,65_older,indigenous,m,31
2021,27260,65_older,indigenous,m,50
2021,27350,65_older,indigenous,m,5
2021,27450,65_older,indigenous,m,52
2021,27630,65_older,indigenous,m,3
2021,29399,65_older,indigenous,m,0
2021,29499,65_older,indigenous,m,11
2021,29799,65_older,indigenous,m,0
2021,30250,65_older,indigenous,m,23
2021,30300,65_older,indigenous,m,34
2021,30370,65_older,indigenous,m,30
2021,30410,65_older,indigenous,m,6
2021,30450,65_older,indigenous,m,3
2021,30760,65_older,indigenous,m,8
2021,30900,65_older,indigenous,m,4
2021,31000,65_older,indigenous,m,496
2021,31750,65_older,indigenous,m,0
2021,31820,65_older,indigenous,m,183
2021,31900,65_older,indigenous,m,40
2021,31950,65_older,indigenous,m,3
2021,32080,65_older,indigenous,m,387
2021,32250,65_older,indigenous,m,16
2021,32260,65_older,indigenous,m,105
2021,32270,65_older,indigenous,m,21
2021,32310,65_older,indigenous,m,33
2021,32330,65_older,indigenous,m,19
2021,32450,65_older,indigenous,m,34
2021,32500,65_older,indigenous,m,29
2021,32600,65_older,indigenous,m,0
2021,32750,65_older,indigenous,m,4
2021,32770,65_older,indigenous,m,26
2021,32810,65_older,indigenous,m,43
2021,33100,65_older,indigenous,m,0
2021,33200,65_older,indigenous,m,6
2021,33220,65_older,indigenous,m,239
2021,33360,65_older,indigenous,m,70
2021,33430,65_older,indigenous,m,349
2021,33610,65_older,indigenous,m,34
2021,33620,65_older,indigenous,m,81
2021,33800,65_older,indigenous,m,30
2021,33830,65_older,indigenous,m,22
2021,33960,65_older,indigenous,m,179
2021,33980,65_older,indigenous,m,19
2021,34420,65_older,indigenous,m,22
2021,34530,65_older,indigenous,m,52
2021,34570,65_older,indigenous,m,7
2021,34580,65_older,indigenous,m,50
2021,34590,65_older,indigenous,m,272
2021,34710,65_older,indigenous,m,6
2021,34770,65_older,indigenous,m,187
2021,34800,65_older,indigenous,m,0
2021,34830,65_older,indigenous,m,13
2021,34860,65_older,indigenous,m,39
2021,34880,65_older,indigenous,m,96
2021,35010,65_older,indigenous,m,430
2021,35250,65_older,indigenous,m,21
2021,35300,65_older,indigenous,m,94
2021,35600,65_older,indigenous,m,21
2021,35670,65_older,indigenous,m,16
2021,35740,65_older,indigenous,m,41
2021,35760,65_older,indigenous,m,35
2021,35780,65_older,indigenous,m,38
2021,35790,65_older,indigenous,m,41
2021,35800,65_older,indigenous,m,23
2021,36070,65_older,indigenous,m,19
2021,36150,65_older,indigenous,m,3
2021,36250,65_older,indigenous,m,168
2021,36300,65_older,indigenous,m,0
2021,36370,65_older,indigenous,m,174
2021,36510,65_older,indigenous,m,52
2021,36580,65_older,indigenous,m,42
2021,36630,65_older,indigenous,m,75
2021,36660,65_older,indigenous,m,67
2021,36720,65_older,indigenous,m,224
2021,36820,65_older,indigenous,m,63
2021,36910,65_older,indigenous,m,200
2021,36950,65_older,indigenous,m,70
2021,36960,65_older,indigenous,m,101
2021,37010,65_older,indigenous,m,319
2021,37300,65_older,indigenous,m,10
2021,37310,65_older,indigenous,m,82
2021,37340,65_older,indigenous,m,78
2021,37400,65_older,indigenous,m,5
2021,37550,65_older,indigenous,m,11
2021,37570,65_older,indigenous,m,3
2021,37600,65_older,indigenous,m,41
2021,39499,65_older,indigenous,m,26
2021,39799,65_older,indigenous,m,0
2021,40070,65_older,indigenous,m,4
2021,40120,65_older,indigenous,m,9
2021,40150,65_older,indigenous,m,7
2021,40220,65_older,indigenous,m,27
2021,40250,65_older,indigenous,m,36
2021,40310,65_older,indigenous,m,15
2021,40430,65_older,indigenous,m,5
2021,40520,65_older,indigenous,m,24
2021,40700,65_older,indigenous,m,9
2021,40910,65_older,indigenous,m,17
2021,41010,65_older,indigenous,m,20
2021,41060,65_older,indigenous,m,58
2021,41140,65_older,indigenous,m,7
2021,41190,65_older,indigenous,m,0
2021,41330,65_older,indigenous,m,5
2021,41560,65_older,indigenous,m,18
2021,41750,65_older,indigenous,m,0
2021,41830,65_older,indigenous,m,7
2021,41960,65_older,indigenous,m,0
2021,42030,65_older,indigenous,m,18
2021,42110,65_older,indigenous,m,8
2021,42250,65_older,indigenous,m,6
2021,42600,65_older,indigenous,m,8
2021,42750,65_older,indigenous,m,4
2021,43080,65_older,indigenous,m,0
2021,43220,65_older,indigenous,m,0
2021,43360,65_older,indigenous,m,3
2021,43650,65_older,indigenous,m,14
2021,43710,65_older,indigenous,m,5
2021,43790,65_older,indigenous,m,10
2021,44000,65_older,indigenous,m,3
2021,44060,65_older,indigenous,m,44
2021,44210,65_older,indigenous,m,13
2021,44340,65_older,indigenous,m,13
2021,44550,65_older,indigenous,m,12
2021,44620,65_older,indigenous,m,25
2021,44830,65_older,indigenous,m,11
2021,45040,65_older,indigenous,m,33
2021,45090,65_older,indigenous,m,5
2021,45120,65_older,indigenous,m,5
2021,45290,65_older,indigenous,m,9
2021,45340,65_older,indigenous,m,71
2021,45400,65_older,indigenous,m,0
2021,45540,65_older,indigenous,m,8
2021,45680,65_older,indigenous,m,84
2021,45890,65_older,indigenous,m,68
2021,46090,65_older,indigenous,m,87
