year,lgacode,highest_year_of_school_completed,indigenous_status,gender,number_of_people
2021,49399,y11_equivalent,indigenous,f,43
2021,49499,y11_equivalent,indigenous,f,16
2021,49799,y11_equivalent,indigenous,f,0
2021,50080,y11_equivalent,indigenous,f,67
2021,50210,y11_equivalent,indigenous,f,117
2021,50250,y11_equivalent,indigenous,f,39
2021,50280,y11_equivalent,indigenous,f,12
2021,50350,y11_equivalent,indigenous,f,17
2021,50420,y11_equivalent,indigenous,f,55
2021,50490,y11_equivalent,indigenous,f,65
2021,50560,y11_equivalent,indigenous,f,0
2021,50630,y11_equivalent,indigenous,f,10
2021,50770,y11_equivalent,indigenous,f,0
2021,50840,y11_equivalent,indigenous,f,4
2021,50910,y11_equivalent,indigenous,f,6
2021,50980,y11_equivalent,indigenous,f,298
2021,51080,y11_equivalent,indigenous,f,0
2021,51120,y11_equivalent,indigenous,f,0
2021,51190,y11_equivalent,indigenous,f,75
2021,51260,y11_equivalent,indigenous,f,32
2021,51310,y11_equivalent,indigenous,f,0
2021,51330,y11_equivalent,indigenous,f,53
2021,51400,y11_equivalent,indigenous,f,29
2021,51470,y11_equivalent,indigenous,f,6
2021,51540,y11_equivalent,indigenous,f,53
2021,51610,y11_equivalent,indigenous,f,9
2021,51680,y11_equivalent,indigenous,f,3
2021,51710,y11_equivalent,indigenous,f,3
2021,51750,y11_equivalent,indigenous,f,0
2021,51820,y11_equivalent,indigenous,f,97
2021,51860,y11_equivalent,indigenous,f,0
2021,51890,y11_equivalent,indigenous,f,23
2021,51960,y11_equivalent,indigenous,f,24
2021,52030,y11_equivalent,indigenous,f,4
2021,52100,y11_equivalent,indigenous,f,0
2021,52170,y11_equivalent,indigenous,f,0
2021,52240,y11_equivalent,indigenous,f,3
2021,52310,y11_equivalent,indigenous,f,0
2021,52380,y11_equivalent,indigenous,f,0
2021,52450,y11_equivalent,indigenous,f,0
2021,52520,y11_equivalent,indigenous,f,4
2021,52590,y11_equivalent,indigenous,f,0
2021,52660,y11_equivalent,indigenous,f,27
2021,52730,y11_equivalent,indigenous,f,0
2021,52800,y11_equivalent,indigenous,f,309
2021,52870,y11_equivalent,indigenous,f,10
2021,52940,y11_equivalent,indigenous,f,0
2021,53010,y11_equivalent,indigenous,f,6
2021,53080,y11_equivalent,indigenous,f,8
2021,53150,y11_equivalent,indigenous,f,8
2021,53220,y11_equivalent,indigenous,f,97
2021,53290,y11_equivalent,indigenous,f,38
2021,53360,y11_equivalent,indigenous,f,7
2021,53430,y11_equivalent,indigenous,f,28
2021,53570,y11_equivalent,indigenous,f,5
2021,53640,y11_equivalent,indigenous,f,4
2021,53710,y11_equivalent,indigenous,f,0
2021,53780,y11_equivalent,indigenous,f,139
2021,53800,y11_equivalent,indigenous,f,235
2021,53920,y11_equivalent,indigenous,f,160
2021,53990,y11_equivalent,indigenous,f,46
2021,54060,y11_equivalent,indigenous,f,9
2021,54130,y11_equivalent,indigenous,f,0
2021,54170,y11_equivalent,indigenous,f,51
2021,54200,y11_equivalent,indigenous,f,67
2021,54280,y11_equivalent,indigenous,f,92
2021,54310,y11_equivalent,indigenous,f,145
2021,54340,y11_equivalent,indigenous,f,19
2021,54410,y11_equivalent,indigenous,f,0
2021,54480,y11_equivalent,indigenous,f,0
2021,54550,y11_equivalent,indigenous,f,4
2021,54620,y11_equivalent,indigenous,f,0
2021,54690,y11_equivalent,indigenous,f,4
2021,54760,y11_equivalent,indigenous,f,0
2021,54830,y11_equivalent,indigenous,f,69
2021,54900,y11_equivalent,indigenous,f,3
2021,54970,y11_equivalent,indigenous,f,23
2021,55040,y11_equivalent,indigenous,f,13
2021,55110,y11_equivalent,indigenous,f,97
2021,55180,y11_equivalent,indigenous,f,13
2021,55250,y11_equivalent,indigenous,f,22
2021,55320,y11_equivalent,indigenous,f,26
2021,55390,y11_equivalent,indigenous,f,3
2021,55460,y11_equivalent,indigenous,f,5
2021,55530,y11_equivalent,indigenous,f,0
2021,55600,y11_equivalent,indigenous,f,19
2021,55670,y11_equivalent,indigenous,f,3
2021,55740,y11_equivalent,indigenous,f,6
2021,55810,y11_equivalent,indigenous,f,0
2021,55880,y11_equivalent,indigenous,f,0
2021,55950,y11_equivalent,indigenous,f,0
2021,56090,y11_equivalent,indigenous,f,31
2021,56160,y11_equivalent,indigenous,f,3
2021,56230,y11_equivalent,indigenous,f,20
2021,56300,y11_equivalent,indigenous,f,0
2021,56370,y11_equivalent,indigenous,f,0
2021,56460,y11_equivalent,indigenous,f,13
2021,56580,y11_equivalent,indigenous,f,4
2021,56620,y11_equivalent,indigenous,f,64
2021,56730,y11_equivalent,indigenous,f,38
2021,56790,y11_equivalent,indigenous,f,11
2021,56860,y11_equivalent,indigenous,f,0
2021,56930,y11_equivalent,indigenous,f,0
2021,57000,y11_equivalent,indigenous,f,0
2021,57080,y11_equivalent,indigenous,f,17
2021,57140,y11_equivalent,indigenous,f,0
2021,57210,y11_equivalent,indigenous,f,17
2021,57280,y11_equivalent,indigenous,f,167
2021,57350,y11_equivalent,indigenous,f,8
2021,57420,y11_equivalent,indigenous,f,7
2021,57490,y11_equivalent,indigenous,f,155
2021,57630,y11_equivalent,indigenous,f,0
2021,57700,y11_equivalent,indigenous,f,40
2021,57770,y11_equivalent,indigenous,f,3
2021,57840,y11_equivalent,indigenous,f,37
2021,57910,y11_equivalent,indigenous,f,114
2021,57980,y11_equivalent,indigenous,f,6
2021,58050,y11_equivalent,indigenous,f,211
2021,58190,y11_equivalent,indigenous,f,3
2021,58260,y11_equivalent,indigenous,f,0
2021,58330,y11_equivalent,indigenous,f,7
2021,58400,y11_equivalent,indigenous,f,0
2021,58470,y11_equivalent,indigenous,f,9
2021,58510,y11_equivalent,indigenous,f,31
2021,58540,y11_equivalent,indigenous,f,0
2021,58570,y11_equivalent,indigenous,f,16
2021,58610,y11_equivalent,indigenous,f,0
2021,58680,y11_equivalent,indigenous,f,0
2021,58760,y11_equivalent,indigenous,f,184
2021,58820,y11_equivalent,indigenous,f,12
2021,58890,y11_equivalent,indigenous,f,0
2021,59030,y11_equivalent,indigenous,f,0
2021,59100,y11_equivalent,indigenous,f,0
2021,59170,y11_equivalent,indigenous,f,0
2021,59250,y11_equivalent,indigenous,f,0
2021,59310,y11_equivalent,indigenous,f,0
2021,59320,y11_equivalent,indigenous,f,0
2021,59330,y11_equivalent,indigenous,f,0
2021,59340,y11_equivalent,indigenous,f,162
2021,59350,y11_equivalent,indigenous,f,0
2021,59360,y11_equivalent,indigenous,f,4
2021,59370,y11_equivalent,indigenous,f,5
2021,59499,y11_equivalent,indigenous,f,22
2021,59799,y11_equivalent,indigenous,f,0
2021,60210,y11_equivalent,indigenous,f,10
2021,60410,y11_equivalent,indigenous,f,102
2021,60610,y11_equivalent,indigenous,f,63
2021,60810,y11_equivalent,indigenous,f,75
2021,61010,y11_equivalent,indigenous,f,4
2021,61210,y11_equivalent,indigenous,f,61
2021,61410,y11_equivalent,indigenous,f,88
2021,61510,y11_equivalent,indigenous,f,39
2021,61610,y11_equivalent,indigenous,f,87
2021,61810,y11_equivalent,indigenous,f,12
2021,62010,y11_equivalent,indigenous,f,8
2021,62210,y11_equivalent,indigenous,f,11
2021,62410,y11_equivalent,indigenous,f,10
2021,62610,y11_equivalent,indigenous,f,112
2021,62810,y11_equivalent,indigenous,f,21
2021,63010,y11_equivalent,indigenous,f,77
2021,63210,y11_equivalent,indigenous,f,19
2021,63410,y11_equivalent,indigenous,f,0
2021,63610,y11_equivalent,indigenous,f,50
2021,63810,y11_equivalent,indigenous,f,27
2021,64010,y11_equivalent,indigenous,f,122
2021,64210,y11_equivalent,indigenous,f,27
2021,64610,y11_equivalent,indigenous,f,19
2021,64810,y11_equivalent,indigenous,f,35
2021,65010,y11_equivalent,indigenous,f,22
2021,65210,y11_equivalent,indigenous,f,9
2021,65410,y11_equivalent,indigenous,f,54
2021,65610,y11_equivalent,indigenous,f,20
2021,65810,y11_equivalent,indigenous,f,19
2021,69499,y11_equivalent,indigenous,f,0
2021,69799,y11_equivalent,indigenous,f,0
2021,70200,y11_equivalent,indigenous,f,310
2021,70420,y11_equivalent,indigenous,f,171
2021,70540,y11_equivalent,indigenous,f,7
2021,70620,y11_equivalent,indigenous,f,125
2021,70700,y11_equivalent,indigenous,f,17
2021,71000,y11_equivalent,indigenous,f,453
2021,71150,y11_equivalent,indigenous,f,0
2021,71300,y11_equivalent,indigenous,f,465
2021,72200,y11_equivalent,indigenous,f,155
2021,72300,y11_equivalent,indigenous,f,95
2021,72330,y11_equivalent,indigenous,f,186
2021,72800,y11_equivalent,indigenous,f,295
2021,73600,y11_equivalent,indigenous,f,409
2021,74050,y11_equivalent,indigenous,f,198
2021,74550,y11_equivalent,indigenous,f,106
2021,74560,y11_equivalent,indigenous,f,0
2021,74660,y11_equivalent,indigenous,f,365
2021,74680,y11_equivalent,indigenous,f,123
2021,79399,y11_equivalent,indigenous,f,47
2021,79499,y11_equivalent,indigenous,f,48
2021,79799,y11_equivalent,indigenous,f,0
2021,89399,y11_equivalent,indigenous,f,237
2021,89499,y11_equivalent,indigenous,f,0
2021,89799,y11_equivalent,indigenous,f,0
2021,99399,y11_equivalent,indigenous,f,0
2021,99499,y11_equivalent,indigenous,f,0
2021,99799,y11_equivalent,indigenous,f,0
2021,10050,y11_equivalent,indigenous,m,60
2021,10180,y11_equivalent,indigenous,m,54
2021,10250,y11_equivalent,indigenous,m,70
2021,10300,y11_equivalent,indigenous,m,4
2021,10470,y11_equivalent,indigenous,m,87
2021,10500,y11_equivalent,indigenous,m,56
2021,10550,y11_equivalent,indigenous,m,37
2021,10600,y11_equivalent,indigenous,m,17
2021,10650,y11_equivalent,indigenous,m,7
2021,10750,y11_equivalent,indigenous,m,279
2021,10800,y11_equivalent,indigenous,m,10
2021,10850,y11_equivalent,indigenous,m,8
2021,10900,y11_equivalent,indigenous,m,51
2021,10950,y11_equivalent,indigenous,m,11
2021,11150,y11_equivalent,indigenous,m,23
2021,11200,y11_equivalent,indigenous,m,9
2021,11250,y11_equivalent,indigenous,m,66
2021,11300,y11_equivalent,indigenous,m,11
2021,11350,y11_equivalent,indigenous,m,19
2021,11400,y11_equivalent,indigenous,m,17
2021,11450,y11_equivalent,indigenous,m,98
2021,11500,y11_equivalent,indigenous,m,195
2021,11520,y11_equivalent,indigenous,m,19
2021,11570,y11_equivalent,indigenous,m,76
2021,11600,y11_equivalent,indigenous,m,6
2021,11650,y11_equivalent,indigenous,m,515
2021,11700,y11_equivalent,indigenous,m,16
2021,11720,y11_equivalent,indigenous,m,180
2021,11730,y11_equivalent,indigenous,m,119
2021,11750,y11_equivalent,indigenous,m,21
2021,11800,y11_equivalent,indigenous,m,121
2021,12000,y11_equivalent,indigenous,m,6
2021,12150,y11_equivalent,indigenous,m,28
2021,12160,y11_equivalent,indigenous,m,22
2021,12350,y11_equivalent,indigenous,m,28
2021,12380,y11_equivalent,indigenous,m,35
2021,12390,y11_equivalent,indigenous,m,232
2021,12700,y11_equivalent,indigenous,m,22
2021,12730,y11_equivalent,indigenous,m,22
2021,12750,y11_equivalent,indigenous,m,78
2021,12850,y11_equivalent,indigenous,m,33
2021,12870,y11_equivalent,indigenous,m,14
2021,12900,y11_equivalent,indigenous,m,31
2021,12930,y11_equivalent,indigenous,m,19
2021,12950,y11_equivalent,indigenous,m,17
2021,13010,y11_equivalent,indigenous,m,22
2021,13310,y11_equivalent,indigenous,m,39
2021,13340,y11_equivalent,indigenous,m,11
2021,13450,y11_equivalent,indigenous,m,50
2021,13550,y11_equivalent,indigenous,m,41
2021,13660,y11_equivalent,indigenous,m,6
2021,13800,y11_equivalent,indigenous,m,96
2021,13850,y11_equivalent,indigenous,m,11
2021,13910,y11_equivalent,indigenous,m,30
2021,14000,y11_equivalent,indigenous,m,29
2021,14100,y11_equivalent,indigenous,m,0
2021,14170,y11_equivalent,indigenous,m,56
2021,14220,y11_equivalent,indigenous,m,63
2021,14300,y11_equivalent,indigenous,m,8
2021,14350,y11_equivalent,indigenous,m,107
2021,14400,y11_equivalent,indigenous,m,17
2021,14500,y11_equivalent,indigenous,m,8
2021,14550,y11_equivalent,indigenous,m,19
2021,14600,y11_equivalent,indigenous,m,22
2021,14650,y11_equivalent,indigenous,m,370
2021,14700,y11_equivalent,indigenous,m,5
2021,14750,y11_equivalent,indigenous,m,20
2021,14850,y11_equivalent,indigenous,m,69
2021,14870,y11_equivalent,indigenous,m,46
2021,14900,y11_equivalent,indigenous,m,94
2021,14920,y11_equivalent,indigenous,m,32
2021,14950,y11_equivalent,indigenous,m,3
2021,15050,y11_equivalent,indigenous,m,215
2021,15240,y11_equivalent,indigenous,m,200
2021,15270,y11_equivalent,indigenous,m,42
2021,15300,y11_equivalent,indigenous,m,82
2021,15350,y11_equivalent,indigenous,m,0
2021,15520,y11_equivalent,indigenous,m,13
2021,15560,y11_equivalent,indigenous,m,16
2021,15650,y11_equivalent,indigenous,m,69
2021,15700,y11_equivalent,indigenous,m,42
2021,15750,y11_equivalent,indigenous,m,53
2021,15800,y11_equivalent,indigenous,m,20
2021,15850,y11_equivalent,indigenous,m,37
2021,15900,y11_equivalent,indigenous,m,257
2021,15950,y11_equivalent,indigenous,m,6
2021,15990,y11_equivalent,indigenous,m,43
2021,16100,y11_equivalent,indigenous,m,14
2021,16150,y11_equivalent,indigenous,m,93
2021,16200,y11_equivalent,indigenous,m,56
2021,16260,y11_equivalent,indigenous,m,39
2021,16350,y11_equivalent,indigenous,m,326
2021,16380,y11_equivalent,indigenous,m,123
2021,16400,y11_equivalent,indigenous,m,156
2021,16490,y11_equivalent,indigenous,m,72
2021,16550,y11_equivalent,indigenous,m,43
2021,16610,y11_equivalent,indigenous,m,50
2021,16700,y11_equivalent,indigenous,m,21
2021,16900,y11_equivalent,indigenous,m,118
2021,16950,y11_equivalent,indigenous,m,188
2021,17000,y11_equivalent,indigenous,m,62
2021,17040,y11_equivalent,indigenous,m,15
2021,17080,y11_equivalent,indigenous,m,32
2021,17100,y11_equivalent,indigenous,m,5
2021,17150,y11_equivalent,indigenous,m,80
2021,17200,y11_equivalent,indigenous,m,85
2021,17310,y11_equivalent,indigenous,m,231
2021,17350,y11_equivalent,indigenous,m,3
2021,17400,y11_equivalent,indigenous,m,17
2021,17420,y11_equivalent,indigenous,m,34
2021,17550,y11_equivalent,indigenous,m,136
2021,17620,y11_equivalent,indigenous,m,28
2021,17640,y11_equivalent,indigenous,m,12
2021,17650,y11_equivalent,indigenous,m,16
2021,17750,y11_equivalent,indigenous,m,140
2021,17850,y11_equivalent,indigenous,m,6
2021,17900,y11_equivalent,indigenous,m,32
2021,17950,y11_equivalent,indigenous,m,5
2021,18020,y11_equivalent,indigenous,m,23
2021,18050,y11_equivalent,indigenous,m,9
2021,18100,y11_equivalent,indigenous,m,3
2021,18200,y11_equivalent,indigenous,m,25
2021,18250,y11_equivalent,indigenous,m,5
2021,18350,y11_equivalent,indigenous,m,30
2021,18400,y11_equivalent,indigenous,m,82
2021,18450,y11_equivalent,indigenous,m,180
2021,18500,y11_equivalent,indigenous,m,3
2021,18710,y11_equivalent,indigenous,m,17
2021,19399,y11_equivalent,indigenous,m,0
2021,19499,y11_equivalent,indigenous,m,24
2021,19799,y11_equivalent,indigenous,m,0
2021,20110,y11_equivalent,indigenous,m,8
2021,20260,y11_equivalent,indigenous,m,12
2021,20570,y11_equivalent,indigenous,m,87
2021,20660,y11_equivalent,indigenous,m,35
2021,20740,y11_equivalent,indigenous,m,26
2021,20830,y11_equivalent,indigenous,m,47
2021,20910,y11_equivalent,indigenous,m,13
2021,21010,y11_equivalent,indigenous,m,15
2021,21110,y11_equivalent,indigenous,m,17
2021,21180,y11_equivalent,indigenous,m,56
2021,21270,y11_equivalent,indigenous,m,3
2021,21370,y11_equivalent,indigenous,m,51
2021,21450,y11_equivalent,indigenous,m,61
2021,21610,y11_equivalent,indigenous,m,94
2021,21670,y11_equivalent,indigenous,m,12
2021,21750,y11_equivalent,indigenous,m,24
2021,21830,y11_equivalent,indigenous,m,0
2021,21890,y11_equivalent,indigenous,m,57
2021,22110,y11_equivalent,indigenous,m,80
2021,22170,y11_equivalent,indigenous,m,90
2021,22250,y11_equivalent,indigenous,m,12
2021,22310,y11_equivalent,indigenous,m,24
2021,22410,y11_equivalent,indigenous,m,33
2021,22490,y11_equivalent,indigenous,m,17
2021,22620,y11_equivalent,indigenous,m,116
2021,22670,y11_equivalent,indigenous,m,34
2021,22750,y11_equivalent,indigenous,m,158
2021,22830,y11_equivalent,indigenous,m,107
2021,22910,y11_equivalent,indigenous,m,10
2021,22980,y11_equivalent,indigenous,m,6
2021,23110,y11_equivalent,indigenous,m,40
2021,23190,y11_equivalent,indigenous,m,23
2021,23270,y11_equivalent,indigenous,m,97
2021,23350,y11_equivalent,indigenous,m,21
2021,23430,y11_equivalent,indigenous,m,30
2021,23670,y11_equivalent,indigenous,m,62
2021,23810,y11_equivalent,indigenous,m,83
2021,23940,y11_equivalent,indigenous,m,5
2021,24130,y11_equivalent,indigenous,m,23
2021,24210,y11_equivalent,indigenous,m,15
2021,24250,y11_equivalent,indigenous,m,6
2021,24330,y11_equivalent,indigenous,m,33
2021,24410,y11_equivalent,indigenous,m,31
2021,24600,y11_equivalent,indigenous,m,22
2021,24650,y11_equivalent,indigenous,m,75
2021,24780,y11_equivalent,indigenous,m,98
2021,24850,y11_equivalent,indigenous,m,40
2021,24900,y11_equivalent,indigenous,m,34
2021,24970,y11_equivalent,indigenous,m,42
2021,25060,y11_equivalent,indigenous,m,21
2021,25150,y11_equivalent,indigenous,m,35
2021,25250,y11_equivalent,indigenous,m,33
2021,25340,y11_equivalent,indigenous,m,87
2021,25430,y11_equivalent,indigenous,m,21
2021,25490,y11_equivalent,indigenous,m,12
2021,25620,y11_equivalent,indigenous,m,18
2021,25710,y11_equivalent,indigenous,m,20
2021,25810,y11_equivalent,indigenous,m,5
2021,25900,y11_equivalent,indigenous,m,20
2021,25990,y11_equivalent,indigenous,m,3
2021,26080,y11_equivalent,indigenous,m,0
2021,26170,y11_equivalent,indigenous,m,20
2021,26260,y11_equivalent,indigenous,m,21
2021,26350,y11_equivalent,indigenous,m,11
2021,26430,y11_equivalent,indigenous,m,15
2021,26490,y11_equivalent,indigenous,m,8
2021,26610,y11_equivalent,indigenous,m,36
2021,26670,y11_equivalent,indigenous,m,0
2021,26700,y11_equivalent,indigenous,m,22
2021,26730,y11_equivalent,indigenous,m,36
2021,26810,y11_equivalent,indigenous,m,44
2021,26890,y11_equivalent,indigenous,m,0
2021,26980,y11_equivalent,indigenous,m,21
2021,27070,y11_equivalent,indigenous,m,98
2021,27170,y11_equivalent,indigenous,m,57
2021,27260,y11_equivalent,indigenous,m,92
2021,27350,y11_equivalent,indigenous,m,19
2021,27450,y11_equivalent,indigenous,m,96
2021,27630,y11_equivalent,indigenous,m,8
2021,29399,y11_equivalent,indigenous,m,0
2021,29499,y11_equivalent,indigenous,m,10
2021,29799,y11_equivalent,indigenous,m,0
2021,30250,y11_equivalent,indigenous,m,10
2021,30300,y11_equivalent,indigenous,m,22
2021,30370,y11_equivalent,indigenous,m,16
2021,30410,y11_equivalent,indigenous,m,8
2021,30450,y11_equivalent,indigenous,m,0
2021,30760,y11_equivalent,indigenous,m,6
2021,30900,y11_equivalent,indigenous,m,8
2021,31000,y11_equivalent,indigenous,m,557
2021,31750,y11_equivalent,indigenous,m,0
2021,31820,y11_equivalent,indigenous,m,146
2021,31900,y11_equivalent,indigenous,m,28
2021,31950,y11_equivalent,indigenous,m,3
2021,32080,y11_equivalent,indigenous,m,493
2021,32250,y11_equivalent,indigenous,m,20
2021,32260,y11_equivalent,indigenous,m,111
2021,32270,y11_equivalent,indigenous,m,47
2021,32310,y11_equivalent,indigenous,m,24
2021,32330,y11_equivalent,indigenous,m,48
2021,32450,y11_equivalent,indigenous,m,26
2021,32500,y11_equivalent,indigenous,m,49
2021,32600,y11_equivalent,indigenous,m,3
2021,32750,y11_equivalent,indigenous,m,7
2021,32770,y11_equivalent,indigenous,m,50
2021,32810,y11_equivalent,indigenous,m,39
2021,33100,y11_equivalent,indigenous,m,0
2021,33200,y11_equivalent,indigenous,m,6
2021,33220,y11_equivalent,indigenous,m,159
2021,33360,y11_equivalent,indigenous,m,119
2021,33430,y11_equivalent,indigenous,m,392
2021,33610,y11_equivalent,indigenous,m,16
2021,33620,y11_equivalent,indigenous,m,54
2021,33800,y11_equivalent,indigenous,m,26
2021,33830,y11_equivalent,indigenous,m,38
2021,33960,y11_equivalent,indigenous,m,316
2021,33980,y11_equivalent,indigenous,m,43
2021,34420,y11_equivalent,indigenous,m,44
2021,34530,y11_equivalent,indigenous,m,41
2021,34570,y11_equivalent,indigenous,m,40
2021,34580,y11_equivalent,indigenous,m,51
2021,34590,y11_equivalent,indigenous,m,360
2021,34710,y11_equivalent,indigenous,m,5
2021,34770,y11_equivalent,indigenous,m,222
2021,34800,y11_equivalent,indigenous,m,0
2021,34830,y11_equivalent,indigenous,m,14
2021,34860,y11_equivalent,indigenous,m,25
2021,34880,y11_equivalent,indigenous,m,92
2021,35010,y11_equivalent,indigenous,m,444
2021,35250,y11_equivalent,indigenous,m,13
2021,35300,y11_equivalent,indigenous,m,101
2021,35600,y11_equivalent,indigenous,m,16
2021,35670,y11_equivalent,indigenous,m,28
2021,35740,y11_equivalent,indigenous,m,27
2021,35760,y11_equivalent,indigenous,m,12
2021,35780,y11_equivalent,indigenous,m,105
2021,35790,y11_equivalent,indigenous,m,83
2021,35800,y11_equivalent,indigenous,m,13
2021,36070,y11_equivalent,indigenous,m,24
2021,36150,y11_equivalent,indigenous,m,0
2021,36250,y11_equivalent,indigenous,m,127
2021,36300,y11_equivalent,indigenous,m,0
2021,36370,y11_equivalent,indigenous,m,187
2021,36510,y11_equivalent,indigenous,m,36
2021,36580,y11_equivalent,indigenous,m,41
2021,36630,y11_equivalent,indigenous,m,63
2021,36660,y11_equivalent,indigenous,m,47
2021,36720,y11_equivalent,indigenous,m,244
2021,36820,y11_equivalent,indigenous,m,43
2021,36910,y11_equivalent,indigenous,m,207
2021,36950,y11_equivalent,indigenous,m,60
2021,36960,y11_equivalent,indigenous,m,137
2021,37010,y11_equivalent,indigenous,m,445
2021,37300,y11_equivalent,indigenous,m,20
2021,37310,y11_equivalent,indigenous,m,61
2021,37340,y11_equivalent,indigenous,m,68
2021,37400,y11_equivalent,indigenous,m,0
2021,37550,y11_equivalent,indigenous,m,24
2021,37570,y11_equivalent,indigenous,m,15
2021,37600,y11_equivalent,indigenous,m,134
2021,39499,y11_equivalent,indigenous,m,37
2021,39799,y11_equivalent,indigenous,m,0
2021,40070,y11_equivalent,indigenous,m,23
2021,40120,y11_equivalent,indigenous,m,14
2021,40150,y11_equivalent,indigenous,m,22
2021,40220,y11_equivalent,indigenous,m,39
2021,40250,y11_equivalent,indigenous,m,92
2021,40310,y11_equivalent,indigenous,m,16
2021,40430,y11_equivalent,indigenous,m,5
2021,40520,y11_equivalent,indigenous,m,24
2021,40700,y11_equivalent,indigenous,m,14
2021,40910,y11_equivalent,indigenous,m,29
2021,41010,y11_equivalent,indigenous,m,50
2021,41060,y11_equivalent,indigenous,m,117
2021,41140,y11_equivalent,indigenous,m,10
2021,41190,y11_equivalent,indigenous,m,0
2021,41330,y11_equivalent,indigenous,m,7
2021,41560,y11_equivalent,indigenous,m,33
2021,41750,y11_equivalent,indigenous,m,6
2021,41830,y11_equivalent,indigenous,m,7
2021,41960,y11_equivalent,indigenous,m,7
2021,42030,y11_equivalent,indigenous,m,38
2021,42110,y11_equivalent,indigenous,m,4
2021,42250,y11_equivalent,indigenous,m,9
2021,42600,y11_equivalent,indigenous,m,25
2021,42750,y11_equivalent,indigenous,m,9
2021,43080,y11_equivalent,indigenous,m,0
2021,43220,y11_equivalent,indigenous,m,0
2021,43360,y11_equivalent,indigenous,m,3
2021,43650,y11_equivalent,indigenous,m,15
2021,43710,y11_equivalent,indigenous,m,6
2021,43790,y11_equivalent,indigenous,m,15
2021,44000,y11_equivalent,indigenous,m,0
2021,44060,y11_equivalent,indigenous,m,89
2021,44210,y11_equivalent,indigenous,m,7
2021,44340,y11_equivalent,indigenous,m,22
2021,44550,y11_equivalent,indigenous,m,31
2021,44620,y11_equivalent,indigenous,m,46
2021,44830,y11_equivalent,indigenous,m,8
2021,45040,y11_equivalent,indigenous,m,53
2021,45090,y11_equivalent,indigenous,m,11
2021,45120,y11_equivalent,indigenous,m,3
2021,45290,y11_equivalent,indigenous,m,13
2021,45340,y11_equivalent,indigenous,m,182
2021,45400,y11_equivalent,indigenous,m,0
2021,45540,y11_equivalent,indigenous,m,11
2021,45680,y11_equivalent,indigenous,m,222
2021,45890,y11_equivalent,indigenous,m,207
2021,46090,y11_equivalent,indigenous,m,182
2021,46300,y11_equivalent,indigenous,m,55
2021,46450,y11_equivalent,indigenous,m,43
2021,46510,y11_equivalent,indigenous,m,17
2021,46670,y11_equivalent,indigenous,m,13
2021,46860,y11_equivalent,indigenous,m,4
2021,46970,y11_equivalent,indigenous,m,13
2021,47140,y11_equivalent,indigenous,m,234
2021,47290,y11_equivalent,indigenous,m,7
2021,47490,y11_equivalent,indigenous,m,6
2021,47630,y11_equivalent,indigenous,m,9
2021,47700,y11_equivalent,indigenous,m,79
2021,47800,y11_equivalent,indigenous,m,21
2021,47910,y11_equivalent,indigenous,m,0
2021,47980,y11_equivalent,indigenous,m,14
2021,48050,y11_equivalent,indigenous,m,24
2021,48130,y11_equivalent,indigenous,m,6
2021,48260,y11_equivalent,indigenous,m,3
2021,48340,y11_equivalent,indigenous,m,17
2021,48410,y11_equivalent,indigenous,m,46
2021,48540,y11_equivalent,indigenous,m,59
2021,48640,y11_equivalent,indigenous,m,0
2021,48750,y11_equivalent,indigenous,m,7
2021,48830,y11_equivalent,indigenous,m,36
2021,49399,y11_equivalent,indigenous,m,39
2021,49499,y11_equivalent,indigenous,m,22
2021,49799,y11_equivalent,indigenous,m,0
2021,50080,y11_equivalent,indigenous,m,49
2021,50210,y11_equivalent,indigenous,m,109
2021,50250,y11_equivalent,indigenous,m,44
2021,50280,y11_equivalent,indigenous,m,6
2021,50350,y11_equivalent,indigenous,m,12
2021,50420,y11_equivalent,indigenous,m,38
2021,50490,y11_equivalent,indigenous,m,56
2021,50560,y11_equivalent,indigenous,m,4
2021,50630,y11_equivalent,indigenous,m,3
2021,50770,y11_equivalent,indigenous,m,0
2021,50840,y11_equivalent,indigenous,m,5
2021,50910,y11_equivalent,indigenous,m,4
2021,50980,y11_equivalent,indigenous,m,230
2021,51080,y11_equivalent,indigenous,m,7
2021,51120,y11_equivalent,indigenous,m,0
2021,51190,y11_equivalent,indigenous,m,54
2021,51260,y11_equivalent,indigenous,m,28
2021,51310,y11_equivalent,indigenous,m,0
2021,51330,y11_equivalent,indigenous,m,46
2021,51400,y11_equivalent,indigenous,m,19
2021,51470,y11_equivalent,indigenous,m,0
2021,51540,y11_equivalent,indigenous,m,34
2021,51610,y11_equivalent,indigenous,m,7
2021,51680,y11_equivalent,indigenous,m,7
2021,51710,y11_equivalent,indigenous,m,0
2021,51750,y11_equivalent,indigenous,m,5
2021,51820,y11_equivalent,indigenous,m,96
2021,51860,y11_equivalent,indigenous,m,0
2021,51890,y11_equivalent,indigenous,m,19
2021,51960,y11_equivalent,indigenous,m,16
2021,52030,y11_equivalent,indigenous,m,0
2021,52100,y11_equivalent,indigenous,m,0
2021,52170,y11_equivalent,indigenous,m,0
2021,52240,y11_equivalent,indigenous,m,0
2021,52310,y11_equivalent,indigenous,m,0
2021,52380,y11_equivalent,indigenous,m,0
2021,52450,y11_equivalent,indigenous,m,0
2021,52520,y11_equivalent,indigenous,m,4
2021,52590,y11_equivalent,indigenous,m,6
