year,lgacode,weekly_income_range,indigenous_status,number_of_household
2016,64010,3000_more,non_indigenous,1672
2016,64210,3000_more,non_indigenous,438
2016,64610,3000_more,non_indigenous,250
2016,64810,3000_more,non_indigenous,306
2016,65010,3000_more,non_indigenous,110
2016,65210,3000_more,non_indigenous,25
2016,65410,3000_more,non_indigenous,259
2016,65610,3000_more,non_indigenous,83
2016,65810,3000_more,non_indigenous,629
2016,69499,3000_more,non_indigenous,0
2016,69799,3000_more,non_indigenous,0
2016,70200,3000_more,non_indigenous,1384
2016,70420,3000_more,non_indigenous,89
2016,70540,3000_more,non_indigenous,0
2016,70620,3000_more,non_indigenous,31
2016,70700,3000_more,non_indigenous,24
2016,71000,3000_more,non_indigenous,6514
2016,71300,3000_more,non_indigenous,32
2016,72200,3000_more,non_indigenous,339
2016,72300,3000_more,non_indigenous,1563
2016,72330,3000_more,non_indigenous,34
2016,72800,3000_more,non_indigenous,2517
2016,73600,3000_more,non_indigenous,33
2016,74050,3000_more,non_indigenous,16
2016,74550,3000_more,non_indigenous,26
2016,74560,3000_more,non_indigenous,31
2016,74660,3000_more,non_indigenous,84
2016,74680,3000_more,non_indigenous,15
2016,79399,3000_more,non_indigenous,465
2016,79499,3000_more,non_indigenous,0
2016,79799,3000_more,non_indigenous,0
2016,89399,3000_more,non_indigenous,36392
2016,89499,3000_more,non_indigenous,0
2016,89799,3000_more,non_indigenous,0
2016,99399,3000_more,non_indigenous,135
2016,99499,3000_more,non_indigenous,0
2016,99799,3000_more,non_indigenous,0
2021,10050,1_149,indigenous,5
2021,10180,1_149,indigenous,10
2021,10250,1_149,indigenous,12
2021,10300,1_149,indigenous,0
2021,10470,1_149,indigenous,10
2021,10500,1_149,indigenous,6
2021,10550,1_149,indigenous,8
2021,10600,1_149,indigenous,5
2021,10650,1_149,indigenous,0
2021,10750,1_149,indigenous,37
2021,10800,1_149,indigenous,3
2021,10850,1_149,indigenous,0
2021,10900,1_149,indigenous,4
2021,10950,1_149,indigenous,0
2021,11150,1_149,indigenous,3
2021,11200,1_149,indigenous,3
2021,11250,1_149,indigenous,3
2021,11300,1_149,indigenous,0
2021,11350,1_149,indigenous,3
2021,11400,1_149,indigenous,0
2021,11450,1_149,indigenous,3
2021,11500,1_149,indigenous,25
2021,11520,1_149,indigenous,4
2021,11570,1_149,indigenous,4
2021,11600,1_149,indigenous,0
2021,11650,1_149,indigenous,40
2021,11700,1_149,indigenous,4
2021,11720,1_149,indigenous,9
2021,11730,1_149,indigenous,7
2021,11750,1_149,indigenous,5
2021,11800,1_149,indigenous,17
2021,12000,1_149,indigenous,0
2021,12150,1_149,indigenous,11
2021,12160,1_149,indigenous,0
2021,12350,1_149,indigenous,3
2021,12380,1_149,indigenous,10
2021,12390,1_149,indigenous,24
2021,12700,1_149,indigenous,0
2021,12730,1_149,indigenous,3
2021,12750,1_149,indigenous,8
2021,12850,1_149,indigenous,7
2021,12870,1_149,indigenous,0
2021,12900,1_149,indigenous,7
2021,12930,1_149,indigenous,6
2021,12950,1_149,indigenous,8
2021,13010,1_149,indigenous,5
2021,13310,1_149,indigenous,8
2021,13340,1_149,indigenous,0
2021,13450,1_149,indigenous,6
2021,13550,1_149,indigenous,3
2021,13660,1_149,indigenous,4
2021,13800,1_149,indigenous,8
2021,13850,1_149,indigenous,0
2021,13910,1_149,indigenous,0
2021,14000,1_149,indigenous,0
2021,14100,1_149,indigenous,0
2021,14170,1_149,indigenous,5
2021,14220,1_149,indigenous,3
2021,14300,1_149,indigenous,0
2021,14350,1_149,indigenous,10
2021,14400,1_149,indigenous,0
2021,14500,1_149,indigenous,0
2021,14550,1_149,indigenous,0
2021,14600,1_149,indigenous,4
2021,14650,1_149,indigenous,26
2021,14700,1_149,indigenous,0
2021,14750,1_149,indigenous,6
2021,14850,1_149,indigenous,10
2021,14870,1_149,indigenous,5
2021,14900,1_149,indigenous,21
2021,14920,1_149,indigenous,7
2021,14950,1_149,indigenous,0
2021,15050,1_149,indigenous,5
2021,15240,1_149,indigenous,21
2021,15270,1_149,indigenous,3
2021,15300,1_149,indigenous,3
2021,15350,1_149,indigenous,0
2021,15520,1_149,indigenous,5
2021,15560,1_149,indigenous,3
2021,15650,1_149,indigenous,4
2021,15700,1_149,indigenous,3
2021,15750,1_149,indigenous,7
2021,15800,1_149,indigenous,6
2021,15850,1_149,indigenous,5
2021,15900,1_149,indigenous,16
2021,15950,1_149,indigenous,0
2021,15990,1_149,indigenous,4
2021,16100,1_149,indigenous,0
2021,16150,1_149,indigenous,3
2021,16200,1_149,indigenous,12
2021,16260,1_149,indigenous,6
2021,16350,1_149,indigenous,21
2021,16380,1_149,indigenous,18
2021,16400,1_149,indigenous,13
2021,16490,1_149,indigenous,0
2021,16550,1_149,indigenous,3
2021,16610,1_149,indigenous,5
2021,16700,1_149,indigenous,0
2021,16900,1_149,indigenous,4
2021,16950,1_149,indigenous,7
2021,17000,1_149,indigenous,4
2021,17040,1_149,indigenous,3
2021,17080,1_149,indigenous,4
2021,17100,1_149,indigenous,0
2021,17150,1_149,indigenous,12
2021,17200,1_149,indigenous,21
2021,17310,1_149,indigenous,16
2021,17350,1_149,indigenous,0
2021,17400,1_149,indigenous,0
2021,17420,1_149,indigenous,3
2021,17550,1_149,indigenous,8
2021,17620,1_149,indigenous,4
2021,17640,1_149,indigenous,4
2021,17650,1_149,indigenous,3
2021,17750,1_149,indigenous,19
2021,17850,1_149,indigenous,0
2021,17900,1_149,indigenous,0
2021,17950,1_149,indigenous,0
2021,18020,1_149,indigenous,5
2021,18050,1_149,indigenous,0
2021,18100,1_149,indigenous,0
2021,18200,1_149,indigenous,0
2021,18250,1_149,indigenous,0
2021,18350,1_149,indigenous,3
2021,18400,1_149,indigenous,4
2021,18450,1_149,indigenous,20
2021,18500,1_149,indigenous,0
2021,18710,1_149,indigenous,0
2021,19399,1_149,indigenous,0
2021,19499,1_149,indigenous,0
2021,19799,1_149,indigenous,0
2021,20110,1_149,indigenous,0
2021,20260,1_149,indigenous,0
2021,20570,1_149,indigenous,7
2021,20660,1_149,indigenous,5
2021,20740,1_149,indigenous,6
2021,20830,1_149,indigenous,0
2021,20910,1_149,indigenous,5
2021,21010,1_149,indigenous,0
2021,21110,1_149,indigenous,3
2021,21180,1_149,indigenous,0
2021,21270,1_149,indigenous,0
2021,21370,1_149,indigenous,3
2021,21450,1_149,indigenous,4
2021,21610,1_149,indigenous,4
2021,21670,1_149,indigenous,3
2021,21750,1_149,indigenous,0
2021,21830,1_149,indigenous,0
2021,21890,1_149,indigenous,5
2021,22110,1_149,indigenous,5
2021,22170,1_149,indigenous,9
2021,22250,1_149,indigenous,3
2021,22310,1_149,indigenous,0
2021,22410,1_149,indigenous,0
2021,22490,1_149,indigenous,0
2021,22620,1_149,indigenous,14
2021,22670,1_149,indigenous,3
2021,22750,1_149,indigenous,10
2021,22830,1_149,indigenous,7
2021,22910,1_149,indigenous,0
2021,22980,1_149,indigenous,0
2021,23110,1_149,indigenous,0
2021,23190,1_149,indigenous,0
2021,23270,1_149,indigenous,0
2021,23350,1_149,indigenous,0
2021,23430,1_149,indigenous,4
2021,23670,1_149,indigenous,5
2021,23810,1_149,indigenous,3
2021,23940,1_149,indigenous,0
2021,24130,1_149,indigenous,0
2021,24210,1_149,indigenous,3
2021,24250,1_149,indigenous,0
2021,24330,1_149,indigenous,0
2021,24410,1_149,indigenous,3
2021,24600,1_149,indigenous,3
2021,24650,1_149,indigenous,5
2021,24780,1_149,indigenous,12
2021,24850,1_149,indigenous,8
2021,24900,1_149,indigenous,3
2021,24970,1_149,indigenous,0
2021,25060,1_149,indigenous,0
2021,25150,1_149,indigenous,3
2021,25250,1_149,indigenous,7
2021,25340,1_149,indigenous,9
2021,25430,1_149,indigenous,0
2021,25490,1_149,indigenous,0
2021,25620,1_149,indigenous,0
2021,25710,1_149,indigenous,0
2021,25810,1_149,indigenous,0
2021,25900,1_149,indigenous,0
2021,25990,1_149,indigenous,0
2021,26080,1_149,indigenous,0
2021,26170,1_149,indigenous,0
2021,26260,1_149,indigenous,0
2021,26350,1_149,indigenous,0
2021,26430,1_149,indigenous,3
2021,26490,1_149,indigenous,0
2021,26610,1_149,indigenous,0
2021,26670,1_149,indigenous,0
2021,26700,1_149,indigenous,0
2021,26730,1_149,indigenous,4
2021,26810,1_149,indigenous,5
2021,26890,1_149,indigenous,0
2021,26980,1_149,indigenous,5
2021,27070,1_149,indigenous,7
2021,27170,1_149,indigenous,4
2021,27260,1_149,indigenous,6
2021,27350,1_149,indigenous,5
2021,27450,1_149,indigenous,5
2021,27630,1_149,indigenous,0
2021,29399,1_149,indigenous,0
2021,29499,1_149,indigenous,0
2021,29799,1_149,indigenous,0
2021,30250,1_149,indigenous,3
2021,30300,1_149,indigenous,6
2021,30370,1_149,indigenous,0
2021,30410,1_149,indigenous,0
2021,30450,1_149,indigenous,0
2021,30760,1_149,indigenous,0
2021,30900,1_149,indigenous,0
2021,31000,1_149,indigenous,59
2021,31750,1_149,indigenous,0
2021,31820,1_149,indigenous,15
2021,31900,1_149,indigenous,0
2021,31950,1_149,indigenous,0
2021,32080,1_149,indigenous,31
2021,32250,1_149,indigenous,3
2021,32260,1_149,indigenous,11
2021,32270,1_149,indigenous,4
2021,32310,1_149,indigenous,0
2021,32330,1_149,indigenous,0
2021,32450,1_149,indigenous,4
2021,32500,1_149,indigenous,3
2021,32600,1_149,indigenous,0
2021,32750,1_149,indigenous,0
2021,32770,1_149,indigenous,9
2021,32810,1_149,indigenous,0
2021,33100,1_149,indigenous,0
2021,33200,1_149,indigenous,0
2021,33220,1_149,indigenous,11
2021,33360,1_149,indigenous,10
2021,33430,1_149,indigenous,28
2021,33610,1_149,indigenous,0
2021,33620,1_149,indigenous,6
2021,33800,1_149,indigenous,0
2021,33830,1_149,indigenous,0
2021,33960,1_149,indigenous,15
2021,33980,1_149,indigenous,5
2021,34420,1_149,indigenous,0
2021,34530,1_149,indigenous,11
2021,34570,1_149,indigenous,3
2021,34580,1_149,indigenous,5
2021,34590,1_149,indigenous,30
2021,34710,1_149,indigenous,0
2021,34770,1_149,indigenous,13
2021,34800,1_149,indigenous,0
2021,34830,1_149,indigenous,0
2021,34860,1_149,indigenous,6
2021,34880,1_149,indigenous,11
2021,35010,1_149,indigenous,32
2021,35250,1_149,indigenous,3
2021,35300,1_149,indigenous,12
2021,35600,1_149,indigenous,0
2021,35670,1_149,indigenous,3
2021,35740,1_149,indigenous,5
2021,35760,1_149,indigenous,3
2021,35780,1_149,indigenous,10
2021,35790,1_149,indigenous,0
2021,35800,1_149,indigenous,3
2021,36070,1_149,indigenous,0
2021,36150,1_149,indigenous,0
2021,36250,1_149,indigenous,11
2021,36300,1_149,indigenous,0
2021,36370,1_149,indigenous,22
2021,36510,1_149,indigenous,3
2021,36580,1_149,indigenous,3
2021,36630,1_149,indigenous,4
2021,36660,1_149,indigenous,4
2021,36720,1_149,indigenous,20
2021,36820,1_149,indigenous,3
2021,36910,1_149,indigenous,27
2021,36950,1_149,indigenous,8
2021,36960,1_149,indigenous,8
2021,37010,1_149,indigenous,41
2021,37300,1_149,indigenous,0
2021,37310,1_149,indigenous,3
2021,37340,1_149,indigenous,12
2021,37400,1_149,indigenous,0
2021,37550,1_149,indigenous,5
2021,37570,1_149,indigenous,0
2021,37600,1_149,indigenous,0
2021,39499,1_149,indigenous,0
2021,39799,1_149,indigenous,0
2021,40070,1_149,indigenous,0
2021,40120,1_149,indigenous,0
2021,40150,1_149,indigenous,0
2021,40220,1_149,indigenous,0
2021,40250,1_149,indigenous,0
2021,40310,1_149,indigenous,0
2021,40430,1_149,indigenous,0
2021,40520,1_149,indigenous,3
2021,40700,1_149,indigenous,0
2021,40910,1_149,indigenous,0
2021,41010,1_149,indigenous,3
2021,41060,1_149,indigenous,5
2021,41140,1_149,indigenous,3
2021,41190,1_149,indigenous,0
2021,41330,1_149,indigenous,3
2021,41560,1_149,indigenous,3
2021,41750,1_149,indigenous,0
2021,41830,1_149,indigenous,0
2021,41960,1_149,indigenous,0
2021,42030,1_149,indigenous,5
2021,42110,1_149,indigenous,0
2021,42250,1_149,indigenous,0
2021,42600,1_149,indigenous,6
2021,42750,1_149,indigenous,0
2021,43080,1_149,indigenous,0
2021,43220,1_149,indigenous,0
2021,43360,1_149,indigenous,0
2021,43650,1_149,indigenous,0
2021,43710,1_149,indigenous,0
2021,43790,1_149,indigenous,0
2021,44000,1_149,indigenous,0
2021,44060,1_149,indigenous,9
2021,44210,1_149,indigenous,4
2021,44340,1_149,indigenous,0
2021,44550,1_149,indigenous,0
2021,44620,1_149,indigenous,5
2021,44830,1_149,indigenous,0
2021,45040,1_149,indigenous,0
2021,45090,1_149,indigenous,0
2021,45120,1_149,indigenous,0
2021,45290,1_149,indigenous,0
2021,45340,1_149,indigenous,17
2021,45400,1_149,indigenous,0
2021,45540,1_149,indigenous,0
2021,45680,1_149,indigenous,12
2021,45890,1_149,indigenous,21
2021,46090,1_149,indigenous,15
2021,46300,1_149,indigenous,0
2021,46450,1_149,indigenous,6
2021,46510,1_149,indigenous,0
2021,46670,1_149,indigenous,0
2021,46860,1_149,indigenous,0
2021,46970,1_149,indigenous,0
2021,47140,1_149,indigenous,10
2021,47290,1_149,indigenous,0
2021,47490,1_149,indigenous,0
2021,47630,1_149,indigenous,0
2021,47700,1_149,indigenous,8
2021,47800,1_149,indigenous,0
2021,47910,1_149,indigenous,0
2021,47980,1_149,indigenous,0
2021,48050,1_149,indigenous,0
2021,48130,1_149,indigenous,0
2021,48260,1_149,indigenous,0
2021,48340,1_149,indigenous,0
2021,48410,1_149,indigenous,3
2021,48540,1_149,indigenous,11
2021,48640,1_149,indigenous,0
2021,48750,1_149,indigenous,0
2021,48830,1_149,indigenous,5
2021,49399,1_149,indigenous,7
2021,49499,1_149,indigenous,0
2021,49799,1_149,indigenous,0
2021,50080,1_149,indigenous,6
2021,50210,1_149,indigenous,5
2021,50250,1_149,indigenous,0
2021,50280,1_149,indigenous,3
2021,50350,1_149,indigenous,0
2021,50420,1_149,indigenous,4
2021,50490,1_149,indigenous,7
2021,50560,1_149,indigenous,0
2021,50630,1_149,indigenous,0
2021,50770,1_149,indigenous,0
2021,50840,1_149,indigenous,0
2021,50910,1_149,indigenous,0
2021,50980,1_149,indigenous,21
2021,51080,1_149,indigenous,0
2021,51120,1_149,indigenous,0
2021,51190,1_149,indigenous,4
2021,51260,1_149,indigenous,3
2021,51310,1_149,indigenous,0
2021,51330,1_149,indigenous,0
2021,51400,1_149,indigenous,0
2021,51470,1_149,indigenous,0
2021,51540,1_149,indigenous,4
2021,51610,1_149,indigenous,0
2021,51680,1_149,indigenous,0
2021,51710,1_149,indigenous,0
2021,51750,1_149,indigenous,0
2021,51820,1_149,indigenous,7
2021,51860,1_149,indigenous,0
2021,51890,1_149,indigenous,0
2021,51960,1_149,indigenous,0
2021,52030,1_149,indigenous,0
2021,52100,1_149,indigenous,0
2021,52170,1_149,indigenous,0
2021,52240,1_149,indigenous,0
2021,52310,1_149,indigenous,0
2021,52380,1_149,indigenous,0
2021,52450,1_149,indigenous,0
2021,52520,1_149,indigenous,0
2021,52590,1_149,indigenous,0
2021,52660,1_149,indigenous,0
2021,52730,1_149,indigenous,0
2021,52800,1_149,indigenous,10
2021,52870,1_149,indigenous,0
2021,52940,1_149,indigenous,0
2021,53010,1_149,indigenous,0
2021,53080,1_149,indigenous,0
2021,53150,1_149,indigenous,0
2021,53220,1_149,indigenous,0
2021,53290,1_149,indigenous,4
2021,53360,1_149,indigenous,0
2021,53430,1_149,indigenous,4
2021,53570,1_149,indigenous,0
2021,53640,1_149,indigenous,0
2021,53710,1_149,indigenous,0
2021,53780,1_149,indigenous,15
2021,53800,1_149,indigenous,15
2021,53920,1_149,indigenous,8
2021,53990,1_149,indigenous,0
2021,54060,1_149,indigenous,0
2021,54130,1_149,indigenous,0
2021,54170,1_149,indigenous,0
2021,54200,1_149,indigenous,0
2021,54280,1_149,indigenous,6
2021,54310,1_149,indigenous,11
2021,54340,1_149,indigenous,3
2021,54410,1_149,indigenous,3
2021,54480,1_149,indigenous,0
2021,54550,1_149,indigenous,0
2021,54620,1_149,indigenous,0
2021,54690,1_149,indigenous,0
2021,54760,1_149,indigenous,0
2021,54830,1_149,indigenous,13
2021,54900,1_149,indigenous,0
2021,54970,1_149,indigenous,0
2021,55040,1_149,indigenous,0
2021,55110,1_149,indigenous,3
2021,55180,1_149,indigenous,0
2021,55250,1_149,indigenous,0
2021,55320,1_149,indigenous,8
2021,55390,1_149,indigenous,0
2021,55460,1_149,indigenous,0
2021,55530,1_149,indigenous,0
2021,55600,1_149,indigenous,0
2021,55670,1_149,indigenous,0
2021,55740,1_149,indigenous,0
2021,55810,1_149,indigenous,0
2021,55880,1_149,indigenous,0
2021,55950,1_149,indigenous,0
2021,56090,1_149,indigenous,6
2021,56160,1_149,indigenous,0
2021,56230,1_149,indigenous,0
2021,56300,1_149,indigenous,0
2021,56370,1_149,indigenous,0
2021,56460,1_149,indigenous,0
2021,56580,1_149,indigenous,0
2021,56620,1_149,indigenous,0
2021,56730,1_149,indigenous,4
2021,56790,1_149,indigenous,0
2021,56860,1_149,indigenous,0
2021,56930,1_149,indigenous,0
2021,57000,1_149,indigenous,0
2021,57080,1_149,indigenous,0
2021,57140,1_149,indigenous,0
2021,57210,1_149,indigenous,0
2021,57280,1_149,indigenous,4
2021,57350,1_149,indigenous,0
2021,57420,1_149,indigenous,0
2021,57490,1_149,indigenous,3
2021,57630,1_149,indigenous,0
2021,57700,1_149,indigenous,0
2021,57770,1_149,indigenous,0
2021,57840,1_149,indigenous,4
2021,57910,1_149,indigenous,18
2021,57980,1_149,indigenous,0
2021,58050,1_149,indigenous,14
2021,58190,1_149,indigenous,0
2021,58260,1_149,indigenous,0
2021,58330,1_149,indigenous,0
2021,58400,1_149,indigenous,0
2021,58470,1_149,indigenous,0
2021,58510,1_149,indigenous,0
2021,58540,1_149,indigenous,0
2021,58570,1_149,indigenous,7
2021,58610,1_149,indigenous,0
2021,58680,1_149,indigenous,0
2021,58760,1_149,indigenous,9
2021,58820,1_149,indigenous,0
2021,58890,1_149,indigenous,0
2021,59030,1_149,indigenous,0
2021,59100,1_149,indigenous,0
2021,59170,1_149,indigenous,0
2021,59250,1_149,indigenous,0
2021,59310,1_149,indigenous,0
2021,59320,1_149,indigenous,0
2021,59330,1_149,indigenous,0
2021,59340,1_149,indigenous,9
2021,59350,1_149,indigenous,0
2021,59360,1_149,indigenous,0
2021,59370,1_149,indigenous,0
2021,59499,1_149,indigenous,0
2021,59799,1_149,indigenous,0
2021,60210,1_149,indigenous,0
2021,60410,1_149,indigenous,5
2021,60610,1_149,indigenous,3
2021,60810,1_149,indigenous,11
2021,61010,1_149,indigenous,0
2021,61210,1_149,indigenous,0
2021,61410,1_149,indigenous,9
2021,61510,1_149,indigenous,0
2021,61610,1_149,indigenous,3
2021,61810,1_149,indigenous,0
2021,62010,1_149,indigenous,0
2021,62210,1_149,indigenous,0
2021,62410,1_149,indigenous,3
2021,62610,1_149,indigenous,4
2021,62810,1_149,indigenous,3
2021,63010,1_149,indigenous,3
2021,63210,1_149,indigenous,5
2021,63410,1_149,indigenous,0
2021,63610,1_149,indigenous,0
2021,63810,1_149,indigenous,6
2021,64010,1_149,indigenous,5
2021,64210,1_149,indigenous,0
2021,64610,1_149,indigenous,0
2021,64810,1_149,indigenous,0
2021,65010,1_149,indigenous,0
2021,65210,1_149,indigenous,0
2021,65410,1_149,indigenous,0
2021,65610,1_149,indigenous,3
2021,65810,1_149,indigenous,0
2021,69499,1_149,indigenous,0
2021,69799,1_149,indigenous,0
2021,70200,1_149,indigenous,19
2021,70420,1_149,indigenous,11
2021,70540,1_149,indigenous,0
2021,70620,1_149,indigenous,8
2021,70700,1_149,indigenous,0
2021,71000,1_149,indigenous,17
2021,71150,1_149,indigenous,0
2021,71300,1_149,indigenous,33
2021,72200,1_149,indigenous,3
2021,72300,1_149,indigenous,0
2021,72330,1_149,indigenous,10
2021,72800,1_149,indigenous,9
2021,73600,1_149,indigenous,6
2021,74050,1_149,indigenous,59
2021,74550,1_149,indigenous,4
2021,74560,1_149,indigenous,0
2021,74660,1_149,indigenous,9
2021,74680,1_149,indigenous,30
2021,79399,1_149,indigenous,0
2021,79499,1_149,indigenous,0
2021,79799,1_149,indigenous,0
2021,89399,1_149,indigenous,28
2021,89499,1_149,indigenous,0
2021,89799,1_149,indigenous,0
2021,99399,1_149,indigenous,0
2021,99499,1_149,indigenous,0
2021,99799,1_149,indigenous,0
2021,10050,1_149,non_indigenous,112
2021,10180,1_149,non_indigenous,70
2021,10250,1_149,non_indigenous,132
2021,10300,1_149,non_indigenous,0
2021,10470,1_149,non_indigenous,88
2021,10500,1_149,non_indigenous,442
2021,10550,1_149,non_indigenous,140
2021,10600,1_149,non_indigenous,44
2021,10650,1_149,non_indigenous,18
2021,10750,1_149,non_indigenous,514
2021,10800,1_149,non_indigenous,20
2021,10850,1_149,non_indigenous,21
2021,10900,1_149,non_indigenous,195
2021,10950,1_149,non_indigenous,8
2021,11150,1_149,non_indigenous,5
2021,11200,1_149,non_indigenous,4
2021,11250,1_149,non_indigenous,45
2021,11300,1_149,non_indigenous,124
2021,11350,1_149,non_indigenous,85
2021,11400,1_149,non_indigenous,28
2021,11450,1_149,non_indigenous,127
2021,11500,1_149,non_indigenous,244
2021,11520,1_149,non_indigenous,237
2021,11570,1_149,non_indigenous,771
2021,11600,1_149,non_indigenous,8
2021,11650,1_149,non_indigenous,820
2021,11700,1_149,non_indigenous,8
2021,11720,1_149,non_indigenous,127
2021,11730,1_149,non_indigenous,149
2021,11750,1_149,non_indigenous,12
2021,11800,1_149,non_indigenous,183
2021,12000,1_149,non_indigenous,16
2021,12150,1_149,non_indigenous,9
2021,12160,1_149,non_indigenous,36
2021,12350,1_149,non_indigenous,34
2021,12380,1_149,non_indigenous,448
2021,12390,1_149,non_indigenous,81
2021,12700,1_149,non_indigenous,11
2021,12730,1_149,non_indigenous,24
2021,12750,1_149,non_indigenous,144
2021,12850,1_149,non_indigenous,412
2021,12870,1_149,non_indigenous,39
2021,12900,1_149,non_indigenous,26
2021,12930,1_149,non_indigenous,385
2021,12950,1_149,non_indigenous,19
2021,13010,1_149,non_indigenous,43
2021,13310,1_149,non_indigenous,88
2021,13340,1_149,non_indigenous,33
2021,13450,1_149,non_indigenous,53
2021,13550,1_149,non_indigenous,23
2021,13660,1_149,non_indigenous,19
2021,13800,1_149,non_indigenous,138
2021,13850,1_149,non_indigenous,14
2021,13910,1_149,non_indigenous,51
2021,14000,1_149,non_indigenous,314
2021,14100,1_149,non_indigenous,31
2021,14170,1_149,non_indigenous,397
2021,14220,1_149,non_indigenous,46
2021,14300,1_149,non_indigenous,12
2021,14350,1_149,non_indigenous,90
2021,14400,1_149,non_indigenous,43
2021,14500,1_149,non_indigenous,291
2021,14550,1_149,non_indigenous,36
2021,14600,1_149,non_indigenous,24
2021,14650,1_149,non_indigenous,479
2021,14700,1_149,non_indigenous,77
2021,14750,1_149,non_indigenous,20
2021,14850,1_149,non_indigenous,103
2021,14870,1_149,non_indigenous,80
2021,14900,1_149,non_indigenous,353
2021,14920,1_149,non_indigenous,13
2021,14950,1_149,non_indigenous,11
2021,15050,1_149,non_indigenous,166
2021,15240,1_149,non_indigenous,358
2021,15270,1_149,non_indigenous,66
2021,15300,1_149,non_indigenous,22
2021,15350,1_149,non_indigenous,65
2021,15520,1_149,non_indigenous,44
2021,15560,1_149,non_indigenous,14
2021,15650,1_149,non_indigenous,28
2021,15700,1_149,non_indigenous,65
2021,15750,1_149,non_indigenous,27
2021,15800,1_149,non_indigenous,23
2021,15850,1_149,non_indigenous,18
2021,15900,1_149,non_indigenous,370
2021,15950,1_149,non_indigenous,173
2021,15990,1_149,non_indigenous,566
2021,16100,1_149,non_indigenous,22
2021,16150,1_149,non_indigenous,107
2021,16200,1_149,non_indigenous,26
2021,16260,1_149,non_indigenous,564
2021,16350,1_149,non_indigenous,311
2021,16380,1_149,non_indigenous,250
2021,16400,1_149,non_indigenous,193
2021,16490,1_149,non_indigenous,84
2021,16550,1_149,non_indigenous,355
2021,16610,1_149,non_indigenous,74
2021,16700,1_149,non_indigenous,372
2021,16900,1_149,non_indigenous,128
2021,16950,1_149,non_indigenous,369
2021,17000,1_149,non_indigenous,51
2021,17040,1_149,non_indigenous,50
2021,17080,1_149,non_indigenous,42
2021,17100,1_149,non_indigenous,87
2021,17150,1_149,non_indigenous,544
2021,17200,1_149,non_indigenous,596
2021,17310,1_149,non_indigenous,147
2021,17350,1_149,non_indigenous,25
2021,17400,1_149,non_indigenous,30
2021,17420,1_149,non_indigenous,361
2021,17550,1_149,non_indigenous,284
2021,17620,1_149,non_indigenous,47
2021,17640,1_149,non_indigenous,37
2021,17650,1_149,non_indigenous,21
2021,17750,1_149,non_indigenous,123
2021,17850,1_149,non_indigenous,10
2021,17900,1_149,non_indigenous,11
2021,17950,1_149,non_indigenous,11
2021,18020,1_149,non_indigenous,30
2021,18050,1_149,non_indigenous,128
2021,18100,1_149,non_indigenous,25
2021,18200,1_149,non_indigenous,15
2021,18250,1_149,non_indigenous,213
2021,18350,1_149,non_indigenous,176
2021,18400,1_149,non_indigenous,92
2021,18450,1_149,non_indigenous,515
2021,18500,1_149,non_indigenous,125
2021,18710,1_149,non_indigenous,32
2021,19399,1_149,non_indigenous,3
2021,19499,1_149,non_indigenous,0
2021,19799,1_149,non_indigenous,0
2021,20110,1_149,non_indigenous,44
2021,20260,1_149,non_indigenous,27
2021,20570,1_149,non_indigenous,244
2021,20660,1_149,non_indigenous,278
2021,20740,1_149,non_indigenous,168
2021,20830,1_149,non_indigenous,155
2021,20910,1_149,non_indigenous,303
2021,21010,1_149,non_indigenous,46
2021,21110,1_149,non_indigenous,495
2021,21180,1_149,non_indigenous,444
2021,21270,1_149,non_indigenous,18
2021,21370,1_149,non_indigenous,135
2021,21450,1_149,non_indigenous,191
2021,21610,1_149,non_indigenous,488
2021,21670,1_149,non_indigenous,54
2021,21750,1_149,non_indigenous,81
2021,21830,1_149,non_indigenous,57
2021,21890,1_149,non_indigenous,431
2021,22110,1_149,non_indigenous,180
2021,22170,1_149,non_indigenous,286
2021,22250,1_149,non_indigenous,34
2021,22310,1_149,non_indigenous,420
2021,22410,1_149,non_indigenous,59
2021,22490,1_149,non_indigenous,52
2021,22620,1_149,non_indigenous,282
2021,22670,1_149,non_indigenous,369
2021,22750,1_149,non_indigenous,649
2021,22830,1_149,non_indigenous,164
2021,22910,1_149,non_indigenous,57
2021,22980,1_149,non_indigenous,23
2021,23110,1_149,non_indigenous,242
2021,23190,1_149,non_indigenous,60
2021,23270,1_149,non_indigenous,389
2021,23350,1_149,non_indigenous,44
2021,23430,1_149,non_indigenous,427
2021,23670,1_149,non_indigenous,372
2021,23810,1_149,non_indigenous,211
2021,23940,1_149,non_indigenous,33
2021,24130,1_149,non_indigenous,120
2021,24210,1_149,non_indigenous,470
2021,24250,1_149,non_indigenous,46
2021,24330,1_149,non_indigenous,213
2021,24410,1_149,non_indigenous,260
2021,24600,1_149,non_indigenous,793
2021,24650,1_149,non_indigenous,255
2021,24780,1_149,non_indigenous,130
2021,24850,1_149,non_indigenous,87
2021,24900,1_149,non_indigenous,73
2021,24970,1_149,non_indigenous,690
2021,25060,1_149,non_indigenous,335
2021,25150,1_149,non_indigenous,77
2021,25250,1_149,non_indigenous,411
2021,25340,1_149,non_indigenous,492
2021,25430,1_149,non_indigenous,86
2021,25490,1_149,non_indigenous,50
2021,25620,1_149,non_indigenous,68
2021,25710,1_149,non_indigenous,128
2021,25810,1_149,non_indigenous,48
2021,25900,1_149,non_indigenous,284
